quarter_idx,split,stock_id,stock_name,future_return_1q,stagewise_pred,promethee_net_flow,pure_stagewise_score,pure_promethee_score,hybrid_score_50_50,hybrid_score_30_70,hybrid_score_70_30
13,train,000488.SZ,晨鸣纸业,-20.7100591715976,-4.05053906680502,-0.0910630712656011,0.046348314606741575,0.007724719101123595,0.027036516853932584,0.03476123595505618,0.019311797752808987
13,train,000505.SZ,京粮控股,2.19780219780217,-3.0691743887122005,-0.0567952061774913,0.13132022471910113,0.1720505617977528,0.15168539325842695,0.14353932584269663,0.1598314606741573
13,train,000510.SZ,新金路,-13.7996219281664,-1.2460033244901432,-0.0019492029867701,0.4648876404494382,0.6200842696629213,0.5424859550561798,0.5114466292134832,0.5735252808988763
13,train,000513.SZ,丽珠集团,-5.03000857387826,0.0423860811609472,0.0059009514645689,0.6685393258426966,0.6839887640449438,0.6762640449438202,0.6731741573033707,0.6793539325842696
13,train,000518.SZ,四环生物,-12.7139364303179,5.891794690098949,0.1854823011403229,0.9592696629213483,0.9691011235955056,0.964185393258427,0.9622191011235954,0.9661516853932584
13,train,000519.SZ,中兵红箭,-11.6880978532462,-2.793215246403184,-0.0651452799294995,0.17415730337078653,0.10463483146067416,0.13939606741573035,0.1533005617977528,0.12549157303370786
13,train,000521.SZ,长虹美菱,-6.97061176262136,-0.9006818387511699,-0.0675969631391355,0.5189606741573034,0.09199438202247191,0.30547752808988765,0.3908707865168539,0.22008426966292136
13,train,000523.SZ,红棉股份,-4.3782837127846,-1.4627717903074475,-0.0453088944704633,0.4318820224719101,0.28019662921348315,0.3560393258426966,0.386376404494382,0.3257022471910112
13,train,000528.SZ,柳工,-12.577334991423,-2.7484390748520164,-0.0625858531955974,0.18047752808988765,0.1271067415730337,0.15379213483146068,0.16446629213483147,0.14311797752808988
13,train,000529.SZ,广弘控股,-7.14400492673447,-2.072751628688324,-0.028256953792983,0.3061797752808989,0.43258426966292135,0.3693820224719101,0.3441011235955056,0.3946629213483146
13,train,000530.SZ,冰山冷热,-9.0146750524109,-2.866735155192246,-0.0643474357279867,0.16151685393258428,0.10814606741573034,0.1348314606741573,0.1455056179775281,0.12415730337078651
13,train,000533.SZ,顺钠股份,-19.2090395480226,-3.4203539617960472,-0.0362746196189586,0.08918539325842696,0.3574438202247191,0.22331460674157302,0.1696629213483146,0.2769662921348314
13,train,000534.SZ,万泽股份,-16.4410058027079,1.7781769989858818,0.0570947380716991,0.8476123595505618,0.8721910112359551,0.8599016853932584,0.8549859550561797,0.8648174157303371
13,train,000536.SZ,华映科技,-25.6637168141593,-0.2476392123286757,-0.0326439061319651,0.6271067415730337,0.39396067415730335,0.5105337078651685,0.5571629213483146,0.4639044943820224
13,train,000538.SZ,云南白药,0.132783325109909,-2.459025780678856,0.0246786217880923,0.23665730337078653,0.7689606741573034,0.502808988764045,0.3963483146067416,0.6092696629213482
13,train,000541.SZ,佛山照明,-9.89315509864847,-2.413445414495223,-0.047491077385751,0.24929775280898878,0.2598314606741573,0.25456460674157305,0.2524578651685393,0.2566713483146067
13,train,000545.SZ,金浦钛业,1.8041237113402,-1.5476750635828584,-0.0352158686247624,0.40941011235955055,0.3672752808988764,0.3883426966292135,0.3967696629213483,0.3799157303370786
13,train,000547.SZ,航天发展,-12.6940639269406,-0.974859294545454,-0.0176385836993592,0.5042134831460674,0.5098314606741573,0.5070224719101124,0.5058988764044944,0.5081460674157303
13,train,000550.SZ,江铃汽车,-14.5438519171441,-0.1049886181631642,-0.0440709751629465,0.6439606741573034,0.288623595505618,0.4662921348314607,0.5373595505617977,0.3952247191011236
13,train,000553.SZ,安道麦A,-6.86359687228497,-2.274924790359316,-0.0488871149923464,0.2717696629213483,0.24859550561797752,0.2601825842696629,0.26481741573033707,0.2555477528089887
13,train,000559.SZ,万向钱潮,-8.48590020769657,-1.3660785629871566,0.0026666188094189,0.449438202247191,0.660814606741573,0.555126404494382,0.5128511235955056,0.5974016853932584
13,train,000561.SZ,烽火电子,-7.75401069518717,1.584572941248434,0.0378625771902719,0.836376404494382,0.8251404494382022,0.8307584269662921,0.833005617977528,0.8285112359550562
13,train,000565.SZ,渝三峡A,-0.509045590918233,-1.379717972838944,-0.0302576816995583,0.44662921348314605,0.4164325842696629,0.4315308988764045,0.4375702247191011,0.4254915730337078
13,train,000566.SZ,海南海药,-15.0993377483444,1.5844434190039705,0.0172355660751301,0.8356741573033708,0.7436797752808989,0.7896769662921348,0.8080758426966291,0.7712780898876404
13,train,000568.SZ,泸州老窖,21.402823670772,0.4549489887470722,0.1004557226360126,0.7310393258426966,0.9290730337078652,0.8300561797752809,0.7904494382022471,0.8696629213483146
13,train,000570.SZ,苏常柴A,-7.54372826991584,-1.61263279736349,-0.0634061688557026,0.3960674157303371,0.12148876404494383,0.25877808988764045,0.3136938202247191,0.2038623595505618
13,train,000572.SZ,海马汽车,-24.3346007604563,-2.478278414203261,-0.0819857294668889,0.23314606741573032,0.03300561797752809,0.1330758426966292,0.17310393258426965,0.09304775280898875
13,train,000576.SZ,甘化科工,-5.08298755186722,-1.8922545086494165,0.0107273508366326,0.3398876404494382,0.711376404494382,0.5256320224719101,0.45133426966292134,0.5999297752808989
13,train,000581.SZ,威孚高科,-14.5661108735528,-3.5478590954365665,-0.0639299669208409,0.07935393258426966,0.11376404494382023,0.09655898876404495,0.08967696629213481,0.10344101123595506
13,train,000586.SZ,汇源通信,15.3773584905661,-2.261718784165553,0.1744564931929881,0.27598314606741575,0.9662921348314607,0.6211376404494382,0.48307584269662923,0.7591994382022471
13,train,000589.SZ,贵州轮胎,1.6990291262136,-3.796499519951033,-0.0850032305808315,0.0625,0.023174157303370788,0.042837078651685394,0.050702247191011234,0.03497191011235955
13,train,000590.SZ,启迪药业,-33.1591173054588,-2.3696401099072486,0.1433320004075894,0.2577247191011236,0.9557584269662921,0.6067415730337078,0.46713483146067414,0.7463483146067416
13,train,000595.SZ,宝塔实业,-17.0868347338936,-2.526135444803653,0.0168635521156977,0.2226123595505618,0.7415730337078652,0.4820926966292135,0.37830056179775284,0.5858848314606742
13,train,000596.SZ,古井贡酒,11.7384952464531,4.269822258553057,0.167694991072833,0.9367977528089888,0.964185393258427,0.9504915730337079,0.9450140449438202,0.9559691011235955
13,train,000597.SZ,东北制药,-15.7534246575342,-0.7955148128919267,-0.0061143518482375,0.5393258426966292,0.5912921348314607,0.565308988764045,0.5549157303370786,0.5757022471910113
13,train,000599.SZ,青岛双星,-7.59753593429158,-1.8570498350309,-0.0736351845579807,0.35042134831460675,0.06320224719101124,0.206811797752809,0.26425561797752806,0.1493679775280899
13,train,000612.SZ,焦作万方,4.50097847358122,-4.052757481104835,-0.0839744001366362,0.04564606741573034,0.023876404494382022,0.03476123595505618,0.03911516853932585,0.030407303370786516
13,train,000619.SZ,海螺新材,-14.8837209302326,-0.4672298185978227,-0.0679618268652798,0.5948033707865169,0.08707865168539326,0.3409410112359551,0.4424859550561798,0.23939606741573036
13,train,000622.SZ,*ST恒立,-17.9216867469879,7.024454663175923,0.3785254240515042,0.9705056179775281,0.988061797752809,0.9792837078651686,0.9757724719101124,0.9827949438202247
13,train,000623.SZ,吉林敖东,-8.89082369879968,0.0431513928163647,-0.0152538315858638,0.6692415730337079,0.5323033707865169,0.6007724719101124,0.6281601123595506,0.5733848314606742
13,train,000625.SZ,长安汽车,-19.927536231884,-3.541844342376165,-0.07454371675193,0.08075842696629214,0.05898876404494382,0.06987359550561797,0.07422752808988764,0.06551966292134831
13,train,000629.SZ,钒钛股份,-4.7752808988764,-2.402293304672052,0.0064762990340126,0.25140449438202245,0.6889044943820225,0.4701544943820225,0.3826544943820224,0.5576544943820225
13,train,000630.SZ,铜陵有色,-2.7050765300364,-4.0331108787738925,-0.0771932967060536,0.047050561797752806,0.04845505617977528,0.047752808988764044,0.047471910112359544,0.04803370786516854
13,train,000633.SZ,合金投资,-13.8225255972696,9.20251373329842,0.4109660858051772,0.9789325842696629,0.9922752808988764,0.9856039325842696,0.9829353932584268,0.9882724719101122
13,train,000635.SZ,英力特,-12.4706166407969,-1.875281959288596,-0.0676404845421943,0.34269662921348315,0.09058988764044944,0.2166432584269663,0.267064606741573,0.16622191011235954
13,train,000636.SZ,风华高科,-20.3893895407849,-2.361648278426528,-0.0310643841444494,0.2598314606741573,0.4122191011235955,0.3360252808988764,0.3055477528089887,0.36650280898876403
13,train,000639.SZ,西王食品,-17.4081237911025,-1.7353592535736415,-0.0347906793676182,0.3714887640449438,0.37640449438202245,0.3739466292134831,0.3729634831460674,0.3749297752808988
13,train,000650.SZ,仁和药业,10.2216649820544,-1.574512975566675,-0.0151862107432236,0.40168539325842695,0.5344101123595506,0.4680477528089888,0.44150280898876404,0.49459269662921346
13,train,000651.SZ,格力电器,16.5007413683542,-4.846819532114836,-0.017076418427624,0.016853932584269662,0.514747191011236,0.26580056179775285,0.16622191011235957,0.36537921348314606
13,train,000657.SZ,中钨高新,4.79041916167666,-1.401959000138786,-0.0455853963152761,0.4431179775280899,0.27598314606741575,0.3595505617977528,0.3929775280898876,0.326123595505618
13,train,000659.SZ,珠海中富,-11.7816091954023,2.039495456448392,0.0882517387933926,0.8644662921348315,0.9199438202247191,0.8922050561797753,0.8811095505617977,0.9033005617977528
13,train,000661.SZ,长春高新,6.91296401305166,6.035598150664752,0.2429794962831312,0.961376404494382,0.9782303370786517,0.9698033707865168,0.9664325842696628,0.9731741573033708
13,train,000663.SZ,永安林业,5.43175487465182,-0.8955704758434336,-0.0395001661929966,0.5210674157303371,0.33075842696629215,0.4259129213483146,0.4639747191011236,0.3878511235955056
13,train,000670.SZ,盈方微,-61.4864864864865,11.764283411265128,0.4013697480060721,0.9908707865168539,0.9915730337078652,0.9912219101123596,0.9910814606741574,0.9913623595505617
13,train,000672.SZ,上峰水泥,11.5531695962134,-2.284396015845287,-0.021295031806804,0.2696629213483146,0.4845505617977528,0.3771067415730337,0.33412921348314606,0.42008426966292134
13,train,000677.SZ,恒天海龙,-27.2727272727273,18.027730597691477,0.3334934874974652,0.9971910112359551,0.985252808988764,0.9912219101123596,0.9936095505617977,0.9888342696629212
13,train,000678.SZ,襄阳轴承,-12.1729237770193,-4.498261063240978,-0.0092226868703082,0.025280898876404494,0.5793539325842697,0.3023174157303371,0.19150280898876404,0.4131320224719101
13,train,000680.SZ,山推股份,0.97560975609754,-1.9699191892033725,-0.0571206230886193,0.3258426966292135,0.1678370786516854,0.24683988764044945,0.27844101123595505,0.21523876404494383
13,train,000683.SZ,远兴能源,-12.4161073825503,-0.9495535222102784,-0.045344860959593,0.5105337078651685,0.2794943820224719,0.3950140449438202,0.4412219101123595,0.34880617977528083
13,train,000691.SZ,亚太实业,-21.7898832684825,10.064133056949466,0.4545443524514829,0.9831460674157303,0.9929775280898876,0.988061797752809,0.9860955056179774,0.9900280898876404
13,train,000695.SZ,滨海能源,-19.0564292321924,0.5525855327436795,0.0741302066469481,0.7478932584269663,0.8995786516853933,0.8237359550561798,0.7933988764044944,0.8540730337078651
13,train,000698.SZ,沈阳化工,-7.25927950883299,-3.7181439770864055,-0.0905515092859712,0.06811797752808989,0.009831460674157303,0.038974719101123594,0.05063202247191011,0.02731741573033708
13,train,000700.SZ,模塑科技,-2.07253886010362,1.0889159063900882,-0.0515749622605971,0.7984550561797753,0.21980337078651685,0.5091292134831461,0.6248595505617978,0.39339887640449434
13,train,000702.SZ,正虹科技,-7.32436472346787,-2.1258308469615903,-0.0030449889792643,0.2970505617977528,0.6144662921348315,0.45575842696629215,0.3922752808988764,0.5192415730337079
13,train,000703.SZ,恒逸石化,-8.72387300244711,-4.201247556702736,-0.0624956385292334,0.037219101123595506,0.1306179775280899,0.0839185393258427,0.06523876404494382,0.10259831460674158
13,train,000707.SZ,双环科技,-22.879177377892,1.3568854807489743,0.152263140381954,0.8167134831460674,0.9585674157303371,0.8876404494382022,0.8592696629213482,0.9160112359550561
13,train,000708.SZ,中信特钢,8.09255841545695,-3.512220705431693,-0.0750263751308859,0.08286516853932584,0.05688202247191011,0.06987359550561797,0.07507022471910112,0.06467696629213483
13,train,000709.SZ,河钢股份,-12.5730994152047,-4.487873636550221,-0.0917359246107056,0.026685393258426966,0.007022471910112359,0.016853932584269662,0.020786516853932582,0.012921348314606741
13,train,000716.SZ,黑芝麻,-19.5530726256983,-2.714375153670168,-0.0570070793315041,0.18469101123595505,0.16924157303370788,0.17696629213483145,0.18005617977528088,0.17387640449438202
13,train,000717.SZ,中南股份,-22.4168126094571,-4.143944733574631,-0.0606327125520494,0.04002808988764045,0.14887640449438203,0.09445224719101124,0.07268258426966293,0.11622191011235955
13,train,000723.SZ,美锦能源,13.2177681473456,-0.8303227118933044,0.0504014517277867,0.5337078651685393,0.8574438202247191,0.6955758426966292,0.6308286516853931,0.7603230337078651
13,train,000725.SZ,京东方A,-11.0322853679392,-6.265065137418746,-0.0853014114200369,0.0049157303370786515,0.021769662921348316,0.013342696629213485,0.00997191011235955,0.016713483146067416
13,train,000726.SZ,鲁泰A,-5.48671829859036,-2.806091233473716,-0.0615954811662231,0.17134831460674158,0.13834269662921347,0.15484550561797752,0.16144662921348313,0.1482443820224719
13,train,000727.SZ,冠捷科技,-22.8782287822878,-4.794305063794658,-0.0997183906403265,0.018960674157303372,0.0028089887640449437,0.010884831460674158,0.014115168539325844,0.007654494382022472
13,train,000729.SZ,燕京啤酒,3.58814352574102,-0.5062546136023672,-0.0408455704507027,0.5905898876404494,0.3181179775280899,0.45435393258426965,0.5088483146067415,0.3998595505617977
13,train,000731.SZ,四川美丰,-14.4869675869412,-2.8098765971137314,-0.0636193681450202,0.1699438202247191,0.1172752808988764,0.14360955056179775,0.1541432584269663,0.1330758426966292
13,train,000733.SZ,振华科技,7.34633827503723,-1.5326997812611598,-0.0402255863386842,0.41502808988764045,0.32724719101123595,0.3711376404494382,0.3886938202247191,0.3535814606741573
13,train,000737.SZ,北方铜业,-29.1759465478842,0.8779052311750274,0.1013755815380985,0.7830056179775281,0.9304775280898876,0.8567415730337078,0.8272471910112358,0.8862359550561797
13,train,000738.SZ,航发控制,-13.6857728998559,0.1079686624293674,0.0151643592592664,0.6804775280898876,0.7324438202247191,0.7064606741573034,0.696067415730337,0.7168539325842695
13,train,000739.SZ,普洛药业,-10.6214733944688,-0.2075881761364144,0.0222848708631175,0.6299157303370787,0.7591292134831461,0.6945224719101124,0.6686797752808988,0.7203651685393259
13,train,000751.SZ,锌业股份,-4.5945945945946,-3.0255518874299345,-0.050007189008024,0.13834269662921347,0.23314606741573032,0.1857443820224719,0.16678370786516852,0.20470505617977527
13,train,000756.SZ,新华制药,-6.53594771241829,-1.6297689512147877,-0.0374023449455864,0.39115168539325845,0.34620786516853935,0.3686797752808989,0.37766853932584266,0.35969101123595504
13,train,000761.SZ,本钢板材,1.65484633569737,-4.555508475820186,-0.1054866941401906,0.023876404494382022,0.002106741573033708,0.012991573033707866,0.017345505617977524,0.008637640449438202
13,train,000766.SZ,通化金马,-23.2505643340858,1.9733583310256728,0.0255366207198583,0.8609550561797753,0.773876404494382,0.8174157303370786,0.8348314606741573,0.7999999999999999
13,train,000768.SZ,中航西飞,-7.01569710001256,-2.1526538807368394,-0.0250821209200734,0.2928370786516854,0.45575842696629215,0.3742977528089888,0.3417134831460674,0.40688202247191013
13,train,000777.SZ,中核科技,-5.73259170202781,0.1865861061361175,0.0280627768749559,0.6903089887640449,0.785814606741573,0.738061797752809,0.7189606741573034,0.7571629213483145
13,train,000778.SZ,新兴铸管,-13.28125,-3.811997323909016,-0.0802160359557178,0.059691011235955056,0.037921348314606744,0.0488061797752809,0.05316011235955056,0.044452247191011235
13,train,000782.SZ,恒申新材,-16.6351606805293,-2.207252102303212,-0.0545519405073425,0.28581460674157305,0.19382022471910113,0.2398174157303371,0.25821629213483144,0.2214185393258427
13,train,000786.SZ,北新建材,-7.71776097348389,-3.0292360457419005,-0.0368724445819637,0.13623595505617977,0.3532303370786517,0.24473314606741575,0.20133426966292134,0.2881320224719101
13,train,000788.SZ,北大医药,-17.8059315122209,1.5396372638064149,0.0328645131667406,0.8314606741573034,0.8075842696629213,0.8195224719101124,0.8242977528089888,0.8147471910112359
13,train,000789.SZ,万年青,-10.6622542231362,-3.2375769274108737,-0.0455988120994212,0.11235955056179775,0.2752808988764045,0.19382022471910113,0.16123595505617977,0.22640449438202245
13,train,000790.SZ,华神科技,-12.4370987211718,3.122210054821918,0.0534201530769408,0.9129213483146067,0.8651685393258427,0.8890449438202247,0.8985955056179775,0.8794943820224719
13,train,000792.SZ,盐湖股份,-8.74074074074075,-3.196271932261284,-0.0760943850906171,0.11867977528089887,0.05266853932584269,0.08567415730337079,0.09887640449438201,0.07247191011235954
13,train,000795.SZ,英洛华,42.5742574257426,-1.0124194565060485,-0.0156439030852536,0.4964887640449438,0.5287921348314607,0.5126404494382022,0.5061797752808989,0.5191011235955056
13,train,000799.SZ,酒鬼酒,-1.59202088424873,2.643470866967711,0.0695793169814619,0.8953651685393258,0.8918539325842697,0.8936095505617978,0.8943117977528089,0.8929073033707866
13,train,000800.SZ,一汽解放,16.5876777251185,-0.5035825195049154,-0.0406990382913315,0.5919943820224719,0.32092696629213485,0.4564606741573034,0.5106741573033707,0.40224719101123596
13,train,000801.SZ,四川九洲,-8.45184065118701,0.3530137820905483,-0.0050461955391324,0.7127808988764045,0.5997191011235955,0.65625,0.6788623595505617,0.6336376404494382
13,train,000807.SZ,云铝股份,-3.8934426229508,-3.184495780660593,-0.0620538988643765,0.12078651685393259,0.13412921348314608,0.12745786516853932,0.12478932584269663,0.13012640449438204
13,train,000810.SZ,创维数字,-22.5919439579685,-0.2596742955026925,0.0242350278702377,0.625,0.7654494382022472,0.6952247191011236,0.6671348314606742,0.723314606741573
13,train,000811.SZ,冰轮环境,-2.63219858230914,-1.842204655705877,-0.0315416422790402,0.3532303370786517,0.40941011235955055,0.3813202247191011,0.3700842696629213,0.3925561797752809
13,train,000812.SZ,陕西金叶,-10.548523206751,-0.0933421843239333,-0.0068282373898384,0.6460674157303371,0.589185393258427,0.617626404494382,0.629002808988764,0.60625
13,train,000813.SZ,德展健康,-46.4135021097046,3.317049247732648,0.1279347960649579,0.9178370786516854,0.9501404494382022,0.9339887640449438,0.9275280898876404,0.9404494382022471
13,train,000815.SZ,美利云,7.16763005780345,-1.7359193478251589,-0.0277657954062679,0.3707865168539326,0.43820224719101125,0.4044943820224719,0.39101123595505616,0.41797752808988764
13,train,000816.SZ,智慧农业,-16.927212275856,-1.8986145229703144,-0.0678166526232706,0.33848314606741575,0.08918539325842696,0.21383426966292135,0.2636938202247191,0.1639747191011236
13,train,000818.SZ,航锦科技,-13.1321370309951,-1.6809196113560292,-0.0037543920598952,0.3827247191011236,0.6095505617977528,0.4961376404494382,0.4507724719101123,0.541502808988764
13,train,000819.SZ,岳阳兴长,-15.5971479500891,-0.6495908278847472,0.011442257567794,0.5646067415730337,0.7134831460674157,0.6390449438202247,0.6092696629213483,0.6688202247191011
13,train,000820.SZ,神雾节能,-64.1452344931921,3.8948120939494255,0.0798655722515951,0.9283707865168539,0.9094101123595506,0.9188904494382022,0.9226825842696629,0.9150983146067415
13,train,000821.SZ,京山轻机,-15.6964656964657,-2.269898931694154,-0.0411484944102251,0.273876404494382,0.31741573033707865,0.2956460674157303,0.286938202247191,0.3043539325842696
13,train,000822.SZ,山东海化,-12.4892444817706,-3.443151875408751,-0.0635953596669119,0.0877808988764045,0.11797752808988764,0.10287921348314608,0.09683988764044943,0.1089185393258427
13,train,000823.SZ,超声电子,-6.70368109063478,-2.2356235105969504,-0.0546268770363187,0.2794943820224719,0.19101123595505617,0.23525280898876405,0.2529494382022472,0.21755617977528086
13,train,000825.SZ,太钢不锈,-18.5783946698357,-4.751089777054898,-0.0907119849555903,0.019662921348314606,0.008426966292134831,0.014044943820224719,0.01629213483146067,0.011797752808988763
13,train,000830.SZ,鲁西化工,-21.5883873245041,-3.3117002537024,-0.0512010560055217,0.10182584269662921,0.2226123595505618,0.1622191011235955,0.13806179775280897,0.18637640449438203
13,train,000831.SZ,中国稀土,23.5159817351598,2.314444167680052,0.0957350393796308,0.8785112359550562,0.9269662921348315,0.9027387640449438,0.8930477528089888,0.9124297752808989
13,train,000836.SZ,ST富通(退市),-5.91966173361522,-0.0610680107816379,0.024083001632712,0.6502808988764045,0.764747191011236,0.7075140449438202,0.6846207865168539,0.7304073033707865
13,train,000837.SZ,秦川机床,-15.6899810964083,-2.354776187149016,-0.052700101932917,0.261938202247191,0.21418539325842698,0.238061797752809,0.24761235955056177,0.22851123595505618
13,train,000848.SZ,承德露露,-3.46618636300919,0.4119123261140352,0.0509527688417111,0.7247191011235955,0.8588483146067416,0.7917837078651686,0.7649578651685393,0.8186095505617977
13,train,000850.SZ,华茂股份,-4.68085106382978,-3.3332326708936817,-0.0736665868126415,0.09831460674157304,0.0625,0.08040730337078653,0.08757022471910113,0.07324438202247191
13,train,000852.SZ,石化机械,-1.3157894736842,-0.28259173065757,0.0069471053909335,0.6214887640449438,0.6910112359550562,0.65625,0.6423455056179775,0.6701544943820225
13,train,000856.SZ,冀东装备,-33.2280147446024,7.348883851626679,0.3014768086699677,0.9712078651685393,0.9817415730337079,0.9764747191011236,0.9743679775280899,0.9785814606741573
