quarter_idx,split,strategy,score_col,topk,portfolio_return,benchmark_return,excess_return,turnover,holding_count
27,test,pure_stagewise_score_top10,pure_stagewise_score,10,-3.57759076065605,4.427705195647978,-8.005295956304028,0.49999999999999994,10
28,test,pure_stagewise_score_top10,pure_stagewise_score,10,19.641780996443472,8.714858581934497,10.926922414508976,1.0000000000000002,10
29,test,pure_stagewise_score_top10,pure_stagewise_score,10,-10.373427999759961,-0.4145420671977687,-9.958885932562193,1.0000000000000002,10
30,test,pure_stagewise_score_top10,pure_stagewise_score,10,1.4808708429542148,-1.2756732225217289,2.7565440654759437,1.0000000000000002,10
13,train,pure_stagewise_score_top20,pure_stagewise_score,20,-21.70430108621195,-7.914060610601374,-13.790240475610574,0.5000000000000001,20
14,train,pure_stagewise_score_top20,pure_stagewise_score,20,-4.906139592917496,-1.945782629963268,-2.9603569629542283,0.8000000000000004,20
15,train,pure_stagewise_score_top20,pure_stagewise_score,20,11.194865542520244,5.373002977571485,5.821862564948759,0.8500000000000004,20
16,train,pure_stagewise_score_top20,pure_stagewise_score,20,0.6595601960230546,-1.5970844833882765,2.2566446794113313,0.7000000000000003,20
17,train,pure_stagewise_score_top20,pure_stagewise_score,20,9.749966120519211,8.62059914061964,1.1293669798995705,0.8500000000000004,20
18,train,pure_stagewise_score_top20,pure_stagewise_score,20,16.206457874313806,13.312880684614123,2.8935771896996823,1.0000000000000004,20
19,train,pure_stagewise_score_top20,pure_stagewise_score,20,5.653340506962995,4.8096274712707405,0.8437130356922546,0.9000000000000005,20
20,train,pure_stagewise_score_top20,pure_stagewise_score,20,-1.7093199845890252,0.0416997801260893,-1.7510197647151144,1.0000000000000004,20
21,train,pure_stagewise_score_top20,pure_stagewise_score,20,38.06858796737297,13.191845569003988,24.876742398368982,1.0000000000000004,20
22,valid,pure_stagewise_score_top20,pure_stagewise_score,20,16.195660233123878,9.158055960388827,7.0376042727350505,0.8500000000000004,20
23,valid,pure_stagewise_score_top20,pure_stagewise_score,20,5.93291541843727,14.597573182972084,-8.664657764534814,1.0000000000000004,20
24,valid,pure_stagewise_score_top20,pure_stagewise_score,20,-3.780076282549172,-9.444570757478221,5.664494474929049,0.9500000000000005,20
25,valid,pure_stagewise_score_top20,pure_stagewise_score,20,11.892350208207693,4.7276673056485645,7.164682902559129,0.9000000000000005,20
26,test,pure_stagewise_score_top20,pure_stagewise_score,20,-12.141659961041848,-8.793030026774517,-3.348629934267331,1.0000000000000004,20
27,test,pure_stagewise_score_top20,pure_stagewise_score,20,-2.899154944582459,4.427705195647978,-7.326860140230437,0.4000000000000001,20
28,test,pure_stagewise_score_top20,pure_stagewise_score,20,10.490839369737701,8.714858581934497,1.7759807878032046,0.9500000000000005,20
29,test,pure_stagewise_score_top20,pure_stagewise_score,20,-10.009039431643153,-0.4145420671977687,-9.594497364445385,1.0000000000000004,20
30,test,pure_stagewise_score_top20,pure_stagewise_score,20,-1.3397712297430817,-1.2756732225217289,-0.06409800722135284,0.9500000000000005,20
13,train,pure_stagewise_score_top30,pure_stagewise_score,30,-16.009542937043676,-7.914060610601374,-8.095482326442301,0.49999999999999994,30
14,train,pure_stagewise_score_top30,pure_stagewise_score,30,-4.445628085928394,-1.945782629963268,-2.4998454559651266,0.8000000000000008,30
15,train,pure_stagewise_score_top30,pure_stagewise_score,30,12.703192088202494,5.373002977571485,7.330189110631009,0.8000000000000008,30
16,train,pure_stagewise_score_top30,pure_stagewise_score,30,-0.18070861586249298,-1.5970844833882765,1.4163758675257836,0.7666666666666674,30
17,train,pure_stagewise_score_top30,pure_stagewise_score,30,9.017583401764135,8.62059914061964,0.39698426114449425,0.8666666666666677,30
18,train,pure_stagewise_score_top30,pure_stagewise_score,30,16.51881761755325,13.312880684614123,3.2059369329391263,0.966666666666668,30
19,train,pure_stagewise_score_top30,pure_stagewise_score,30,9.525472478563222,4.8096274712707405,4.715845007292481,0.9333333333333346,30
20,train,pure_stagewise_score_top30,pure_stagewise_score,30,-2.815103431997715,0.0416997801260893,-2.8568032121238045,1.0000000000000013,30
21,train,pure_stagewise_score_top30,pure_stagewise_score,30,26.63917195053145,13.191845569003988,13.44732638152746,1.0000000000000013,30
22,valid,pure_stagewise_score_top30,pure_stagewise_score,30,9.888737994108393,9.158055960388827,0.7306820337195656,0.8000000000000008,30
23,valid,pure_stagewise_score_top30,pure_stagewise_score,30,4.384980584622072,14.597573182972084,-10.212592598350012,0.966666666666668,30
24,valid,pure_stagewise_score_top30,pure_stagewise_score,30,-5.372653028371931,-9.444570757478221,4.07191772910629,0.966666666666668,30
25,valid,pure_stagewise_score_top30,pure_stagewise_score,30,5.16569072058706,4.7276673056485645,0.4380234149384954,0.7666666666666674,30
26,test,pure_stagewise_score_top30,pure_stagewise_score,30,-11.789239575227988,-8.793030026774517,-2.9962095484534714,0.966666666666668,30
27,test,pure_stagewise_score_top30,pure_stagewise_score,30,-1.8847659785773685,4.427705195647978,-6.3124711742253465,0.19999999999999998,30
28,test,pure_stagewise_score_top30,pure_stagewise_score,30,8.909140329721572,8.714858581934497,0.19428174778707508,0.966666666666668,30
29,test,pure_stagewise_score_top30,pure_stagewise_score,30,-6.466873940488235,-0.4145420671977687,-6.052331873290466,1.0000000000000013,30
30,test,pure_stagewise_score_top30,pure_stagewise_score,30,-1.4606266758551956,-1.2756732225217289,-0.1849534533334667,0.966666666666668,30
13,train,pure_promethee_score_top10,pure_promethee_score,10,-18.397679083596984,-7.914060610601374,-10.483618472995609,0.49999999999999994,10
14,train,pure_promethee_score_top10,pure_promethee_score,10,-10.231438005636859,-1.945782629963268,-8.28565537567359,0.6,10
15,train,pure_promethee_score_top10,pure_promethee_score,10,3.546093067834057,5.373002977571485,-1.8269099097374277,0.39999999999999997,10
16,train,pure_promethee_score_top10,pure_promethee_score,10,-2.260801808456778,-1.5970844833882765,-0.6637173250685013,0.8000000000000002,10
17,train,pure_promethee_score_top10,pure_promethee_score,10,38.11106228556897,8.62059914061964,29.49046314494933,0.7000000000000001,10
18,train,pure_promethee_score_top10,pure_promethee_score,10,21.358827937983236,13.312880684614123,8.045947253369112,0.2,10
19,train,pure_promethee_score_top10,pure_promethee_score,10,22.98666761641785,4.8096274712707405,18.17704014514711,0.1,10
20,train,pure_promethee_score_top10,pure_promethee_score,10,-3.591596759754784,0.0416997801260893,-3.6332965398808734,0.2,10
21,train,pure_promethee_score_top10,pure_promethee_score,10,9.648898878899086,13.191845569003988,-3.542946690104902,0.1,10
22,valid,pure_promethee_score_top10,pure_promethee_score,10,0.47108630336258583,9.158055960388827,-8.686969657026241,0.49999999999999994,10
23,valid,pure_promethee_score_top10,pure_promethee_score,10,2.333590873226423,14.597573182972084,-12.26398230974566,0.3,10
24,valid,pure_promethee_score_top10,pure_promethee_score,10,-15.271312255849818,-9.444570757478221,-5.826741498371597,0.9000000000000002,10
25,valid,pure_promethee_score_top10,pure_promethee_score,10,14.856658958123216,4.7276673056485645,10.128991652474651,0.9000000000000002,10
26,test,pure_promethee_score_top10,pure_promethee_score,10,-12.431647048160144,-8.793030026774517,-3.6386170213856275,0.39999999999999997,10
27,test,pure_promethee_score_top10,pure_promethee_score,10,-5.094308813693309,4.427705195647978,-9.522014009341287,0.3,10
28,test,pure_promethee_score_top10,pure_promethee_score,10,5.068632720380391,8.714858581934497,-3.6462258615541057,0.39999999999999997,10
29,test,pure_promethee_score_top10,pure_promethee_score,10,-11.794086711577576,-0.4145420671977687,-11.379544644379807,0.3,10
30,test,pure_promethee_score_top10,pure_promethee_score,10,-5.065867469990948,-1.2756732225217289,-3.7901942474692194,1.0000000000000002,10
13,train,pure_promethee_score_top20,pure_promethee_score,20,-16.585437390713842,-7.914060610601374,-8.671376780112467,0.5000000000000001,20
14,train,pure_promethee_score_top20,pure_promethee_score,20,-4.142477728408173,-1.945782629963268,-2.1966950984449056,0.5500000000000002,20
15,train,pure_promethee_score_top20,pure_promethee_score,20,6.619876913722754,5.373002977571485,1.2468739361512693,0.19999999999999998,20
16,train,pure_promethee_score_top20,pure_promethee_score,20,-1.2730672875027509,-1.5970844833882765,0.3240171958855256,0.6500000000000002,20
17,train,pure_promethee_score_top20,pure_promethee_score,20,29.32306502255235,8.62059914061964,20.70246588193271,0.6500000000000002,20
18,train,pure_promethee_score_top20,pure_promethee_score,20,18.183529730852424,13.312880684614123,4.8706490462383005,0.24999999999999997,20
19,train,pure_promethee_score_top20,pure_promethee_score,20,26.370711991185583,4.8096274712707405,21.561084519914843,0.3,20
20,train,pure_promethee_score_top20,pure_promethee_score,20,-7.3126608536983975,0.0416997801260893,-7.354360633824487,0.24999999999999997,20
21,train,pure_promethee_score_top20,pure_promethee_score,20,33.86887801316329,13.191845569003988,20.677032444159302,0.4000000000000001,20
22,valid,pure_promethee_score_top20,pure_promethee_score,20,-1.324559830825686,9.158055960388827,-10.482615791214513,0.35000000000000003,20
23,valid,pure_promethee_score_top20,pure_promethee_score,20,4.23528335825306,14.597573182972084,-10.362289824719024,0.3,20
24,valid,pure_promethee_score_top20,pure_promethee_score,20,-11.871587409577243,-9.444570757478221,-2.427016652099022,0.8000000000000004,20
25,valid,pure_promethee_score_top20,pure_promethee_score,20,15.104862886013048,4.7276673056485645,10.377195580364484,0.8500000000000004,20
26,test,pure_promethee_score_top20,pure_promethee_score,20,-9.781224902220139,-8.793030026774517,-0.9881948754456218,0.1,20
27,test,pure_promethee_score_top20,pure_promethee_score,20,-3.451372973286691,4.427705195647978,-7.879078168934669,0.15,20
28,test,pure_promethee_score_top20,pure_promethee_score,20,5.296409724936595,8.714858581934497,-3.4184488569979017,0.35000000000000003,20
29,test,pure_promethee_score_top20,pure_promethee_score,20,-8.045372131543374,-0.4145420671977687,-7.630830064345605,0.3,20
30,test,pure_promethee_score_top20,pure_promethee_score,20,-8.203083906760458,-1.2756732225217289,-6.92741068423873,0.6500000000000002,20
13,train,pure_promethee_score_top30,pure_promethee_score,30,-12.873576572665254,-7.914060610601374,-4.95951596206388,0.49999999999999994,30
14,train,pure_promethee_score_top30,pure_promethee_score,30,-2.6385514618926433,-1.945782629963268,-0.6927688319293754,0.5666666666666668,30
15,train,pure_promethee_score_top30,pure_promethee_score,30,5.726122996071049,5.373002977571485,0.3531200184995642,0.2333333333333333,30
16,train,pure_promethee_score_top30,pure_promethee_score,30,-0.4636277542051226,-1.5970844833882765,1.1334567291831539,0.5333333333333333,30
17,train,pure_promethee_score_top30,pure_promethee_score,30,21.234406585081395,8.62059914061964,12.613807444461754,0.5666666666666668,30
18,train,pure_promethee_score_top30,pure_promethee_score,30,18.201431820822357,13.312880684614123,4.888551136208234,0.19999999999999998,30
19,train,pure_promethee_score_top30,pure_promethee_score,30,29.674794266904065,4.8096274712707405,24.865166795633325,0.26666666666666666,30
20,train,pure_promethee_score_top30,pure_promethee_score,30,-6.673012723757222,0.0416997801260893,-6.7147125038833115,0.19999999999999998,30
21,train,pure_promethee_score_top30,pure_promethee_score,30,33.12681967424269,13.191845569003988,19.9349741052387,0.49999999999999994,30
22,valid,pure_promethee_score_top30,pure_promethee_score,30,0.05162673478435105,9.158055960388827,-9.106429225604476,0.3333333333333333,30
23,valid,pure_promethee_score_top30,pure_promethee_score,30,4.095889221159005,14.597573182972084,-10.501683961813079,0.19999999999999998,30
24,valid,pure_promethee_score_top30,pure_promethee_score,30,-13.643910234204727,-9.444570757478221,-4.1993394767265055,0.6666666666666671,30
25,valid,pure_promethee_score_top30,pure_promethee_score,30,18.02920516050336,4.7276673056485645,13.301537854854795,0.8333333333333343,30
26,test,pure_promethee_score_top30,pure_promethee_score,30,-12.114279030155739,-8.793030026774517,-3.3212490033812223,0.13333333333333333,30
27,test,pure_promethee_score_top30,pure_promethee_score,30,-3.21491396733208,4.427705195647978,-7.642619162980058,0.13333333333333333,30
28,test,pure_promethee_score_top30,pure_promethee_score,30,1.9849381100938375,8.714858581934497,-6.729920471840659,0.13333333333333333,30
29,test,pure_promethee_score_top30,pure_promethee_score,30,-4.801534397191962,-0.4145420671977687,-4.386992329994193,0.09999999999999999,30
30,test,pure_promethee_score_top30,pure_promethee_score,30,-5.552949168216482,-1.2756732225217289,-4.277275945694754,0.16666666666666666,30
13,train,hybrid_score_50_50_top10,hybrid_score_50_50,10,-18.397679083596984,-7.914060610601374,-10.483618472995609,0.49999999999999994,10
14,train,hybrid_score_50_50_top10,hybrid_score_50_50,10,-9.56283480975961,-1.945782629963268,-7.6170521797963415,0.7000000000000001,10
15,train,hybrid_score_50_50_top10,hybrid_score_50_50,10,7.4732826496624964,5.373002977571485,2.1002796720910117,0.8000000000000002,10
16,train,hybrid_score_50_50_top10,hybrid_score_50_50,10,3.194475380651814,-1.5970844833882765,4.7915598640400905,1.0000000000000002,10
17,train,hybrid_score_50_50_top10,hybrid_score_50_50,10,25.844118669393715,8.62059914061964,17.223519528774077,1.0000000000000002,10
18,train,hybrid_score_50_50_top10,hybrid_score_50_50,10,20.26433709786985,13.312880684614123,6.951456413255725,0.8000000000000002,10
19,train,hybrid_score_50_50_top10,hybrid_score_50_50,10,27.705290004033397,4.8096274712707405,22.895662532762657,1.0000000000000002,10
20,train,hybrid_score_50_50_top10,hybrid_score_50_50,10,-1.446280423697655,0.0416997801260893,-1.4879802038237442,1.0000000000000002,10
21,train,hybrid_score_50_50_top10,hybrid_score_50_50,10,46.303915595920856,13.191845569003988,33.11207002691687,1.0000000000000002,10
22,valid,hybrid_score_50_50_top10,hybrid_score_50_50,10,25.295215828007503,9.158055960388827,16.137159867618678,0.8000000000000002,10
23,valid,hybrid_score_50_50_top10,hybrid_score_50_50,10,1.5280987817277074,14.597573182972084,-13.069474401244378,0.6,10
24,valid,hybrid_score_50_50_top10,hybrid_score_50_50,10,-9.420162510173158,-9.444570757478221,0.024408247305062858,1.0000000000000002,10
25,valid,hybrid_score_50_50_top10,hybrid_score_50_50,10,3.6403584532997995,4.7276673056485645,-1.087308852348765,0.9000000000000002,10
26,test,hybrid_score_50_50_top10,hybrid_score_50_50,10,-12.735374013668403,-8.793030026774517,-3.9423439868938868,1.0000000000000002,10
27,test,hybrid_score_50_50_top10,hybrid_score_50_50,10,-3.500350403918314,4.427705195647978,-7.928055599566292,0.3,10
28,test,hybrid_score_50_50_top10,hybrid_score_50_50,10,7.569020421062433,8.714858581934497,-1.1458381608720636,1.0000000000000002,10
29,test,hybrid_score_50_50_top10,hybrid_score_50_50,10,-12.466925974901699,-0.4145420671977687,-12.05238390770393,1.0000000000000002,10
30,test,hybrid_score_50_50_top10,hybrid_score_50_50,10,-5.536379050878095,-1.2756732225217289,-4.260705828356366,1.0000000000000002,10
13,train,hybrid_score_50_50_top20,hybrid_score_50_50,20,-19.43998836891442,-7.914060610601374,-11.525927758313046,0.5000000000000001,20
14,train,hybrid_score_50_50_top20,hybrid_score_50_50,20,-5.428523480159016,-1.945782629963268,-3.482740850195748,0.6500000000000002,20
15,train,hybrid_score_50_50_top20,hybrid_score_50_50,20,9.971003354577928,5.373002977571485,4.598000377006443,0.7000000000000003,20
16,train,hybrid_score_50_50_top20,hybrid_score_50_50,20,0.8827529951771929,-1.5970844833882765,2.4798374785654693,1.0000000000000004,20
17,train,hybrid_score_50_50_top20,hybrid_score_50_50,20,21.307941749521042,8.62059914061964,12.687342608901401,1.0000000000000004,20
18,train,hybrid_score_50_50_top20,hybrid_score_50_50,20,16.6228536434128,13.312880684614123,3.309972958798676,0.8500000000000004,20
19,train,hybrid_score_50_50_top20,hybrid_score_50_50,20,16.02204134680957,4.8096274712707405,11.212413875538829,0.9000000000000005,20
20,train,hybrid_score_50_50_top20,hybrid_score_50_50,20,-2.8833273041661363,0.0416997801260893,-2.9250270842922257,1.0000000000000004,20
21,train,hybrid_score_50_50_top20,hybrid_score_50_50,20,33.96539102150721,13.191845569003988,20.77354545250322,1.0000000000000004,20
22,valid,hybrid_score_50_50_top20,hybrid_score_50_50,20,12.350066706770995,9.158055960388827,3.1920107463821683,0.8000000000000004,20
23,valid,hybrid_score_50_50_top20,hybrid_score_50_50,20,1.6777732393415536,14.597573182972084,-12.919799943630531,0.6500000000000002,20
24,valid,hybrid_score_50_50_top20,hybrid_score_50_50,20,-3.6153186295315045,-9.444570757478221,5.829252127946717,1.0000000000000004,20
25,valid,hybrid_score_50_50_top20,hybrid_score_50_50,20,11.886387845108343,4.7276673056485645,7.158720539459779,0.7500000000000003,20
26,test,hybrid_score_50_50_top20,hybrid_score_50_50,20,-13.04177672634845,-8.793030026774517,-4.248746699573934,0.9000000000000005,20
27,test,hybrid_score_50_50_top20,hybrid_score_50_50,20,-3.247646717856871,4.427705195647978,-7.67535191350485,0.24999999999999997,20
28,test,hybrid_score_50_50_top20,hybrid_score_50_50,20,7.677531344370404,8.714858581934497,-1.0373272375640923,1.0000000000000004,20
29,test,hybrid_score_50_50_top20,hybrid_score_50_50,20,-6.829474249197058,-0.4145420671977687,-6.414932181999289,1.0000000000000004,20
30,test,hybrid_score_50_50_top20,hybrid_score_50_50,20,-2.593689814142629,-1.2756732225217289,-1.3180165916209,1.0000000000000004,20
13,train,hybrid_score_50_50_top30,hybrid_score_50_50,30,-13.127557617203856,-7.914060610601374,-5.2134970066024815,0.49999999999999994,30
14,train,hybrid_score_50_50_top30,hybrid_score_50_50,30,-5.826215646116698,-1.945782629963268,-3.8804330161534306,0.733333333333334,30
15,train,hybrid_score_50_50_top30,hybrid_score_50_50,30,8.0222552331944,5.373002977571485,2.6492522556229154,0.7666666666666674,30
16,train,hybrid_score_50_50_top30,hybrid_score_50_50,30,3.2412832017726236,-1.5970844833882765,4.8383676851609,1.0000000000000013,30
17,train,hybrid_score_50_50_top30,hybrid_score_50_50,30,20.075534134661154,8.62059914061964,11.454934994041514,1.0000000000000013,30
18,train,hybrid_score_50_50_top30,hybrid_score_50_50,30,15.182244740307846,13.312880684614123,1.8693640556937225,0.8666666666666677,30
19,train,hybrid_score_50_50_top30,hybrid_score_50_50,30,15.096407658692671,4.8096274712707405,10.28678018742193,0.8333333333333343,30
20,train,hybrid_score_50_50_top30,hybrid_score_50_50,30,-2.830612436590792,0.0416997801260893,-2.8723122167168813,0.9333333333333346,30
21,train,hybrid_score_50_50_top30,hybrid_score_50_50,30,31.009695762824045,13.191845569003988,17.817850193820057,1.0000000000000013,30
22,valid,hybrid_score_50_50_top30,hybrid_score_50_50,30,7.7472426685570195,9.158055960388827,-1.4108132918318077,0.49999999999999994,30
23,valid,hybrid_score_50_50_top30,hybrid_score_50_50,30,3.2591206572662488,14.597573182972084,-11.338452525705836,0.6666666666666671,30
24,valid,hybrid_score_50_50_top30,hybrid_score_50_50,30,-7.391980531981419,-9.444570757478221,2.052590225496802,0.966666666666668,30
25,valid,hybrid_score_50_50_top30,hybrid_score_50_50,30,8.785784993356081,4.7276673056485645,4.058117687707517,0.7000000000000005,30
26,test,hybrid_score_50_50_top30,hybrid_score_50_50,30,-10.221326445434993,-8.793030026774517,-1.4282964186604765,0.8666666666666677,30
27,test,hybrid_score_50_50_top30,hybrid_score_50_50,30,-3.010410375623293,4.427705195647978,-7.438115571271272,0.2333333333333333,30
28,test,hybrid_score_50_50_top30,hybrid_score_50_50,30,9.757026200191014,8.714858581934497,1.0421676182565172,0.966666666666668,30
29,test,hybrid_score_50_50_top30,hybrid_score_50_50,30,-5.352150860311312,-0.4145420671977687,-4.937608793113543,1.0000000000000013,30
30,test,hybrid_score_50_50_top30,hybrid_score_50_50,30,-1.2132047033001827,-1.2756732225217289,0.06246851922154617,1.0000000000000013,30
13,train,hybrid_score_30_70_top10,hybrid_score_30_70,10,-19.661012985695482,-7.914060610601374,-11.746952375094107,0.49999999999999994,10
14,train,hybrid_score_30_70_top10,hybrid_score_30_70,10,-6.039322235367834,-1.945782629963268,-4.093539605404566,0.8000000000000002,10
15,train,hybrid_score_30_70_top10,hybrid_score_30_70,10,6.8821135299735205,5.373002977571485,1.5091105524020358,0.7000000000000001,10
16,train,hybrid_score_30_70_top10,hybrid_score_30_70,10,0.6736615870153444,-1.5970844833882765,2.2707460704036206,1.0000000000000002,10
17,train,hybrid_score_30_70_top10,hybrid_score_30_70,10,20.769816399077165,8.62059914061964,12.149217258457524,1.0000000000000002,10
18,train,hybrid_score_30_70_top10,hybrid_score_30_70,10,18.862423157907212,13.312880684614123,5.549542473293089,0.9000000000000002,10
19,train,hybrid_score_30_70_top10,hybrid_score_30_70,10,18.255326494744477,4.8096274712707405,13.445699023473736,0.9000000000000002,10
20,train,hybrid_score_30_70_top10,hybrid_score_30_70,10,3.5246261005406723,0.0416997801260893,3.482926320414583,1.0000000000000002,10
21,train,hybrid_score_30_70_top10,hybrid_score_30_70,10,46.303915595920856,13.191845569003988,33.11207002691687,1.0000000000000002,10
22,valid,hybrid_score_30_70_top10,hybrid_score_30_70,10,30.047772163557674,9.158055960388827,20.889716203168845,0.9000000000000002,10
23,valid,hybrid_score_30_70_top10,hybrid_score_30_70,10,4.998591056343381,14.597573182972084,-9.598982126628703,1.0000000000000002,10
24,valid,hybrid_score_30_70_top10,hybrid_score_30_70,10,-5.956112943465554,-9.444570757478221,3.4884578140126674,1.0000000000000002,10
25,valid,hybrid_score_30_70_top10,hybrid_score_30_70,10,13.375985758580981,4.7276673056485645,8.648318452932417,0.8000000000000002,10
26,test,hybrid_score_30_70_top10,hybrid_score_30_70,10,-11.741333368797013,-8.793030026774517,-2.9483033420224967,1.0000000000000002,10
27,test,hybrid_score_30_70_top10,hybrid_score_30_70,10,-3.5775907606560504,4.427705195647978,-8.005295956304028,0.49999999999999994,10
28,test,hybrid_score_30_70_top10,hybrid_score_30_70,10,5.829437631598494,8.714858581934497,-2.8854209503360027,1.0000000000000002,10
29,test,hybrid_score_30_70_top10,hybrid_score_30_70,10,-12.466925974901699,-0.4145420671977687,-12.05238390770393,1.0000000000000002,10
30,test,hybrid_score_30_70_top10,hybrid_score_30_70,10,-4.140508191520826,-1.2756732225217289,-2.8648349689990975,1.0000000000000002,10
13,train,hybrid_score_30_70_top20,hybrid_score_30_70,20,-19.443965155962072,-7.914060610601374,-11.529904545360697,0.5000000000000001,20
14,train,hybrid_score_30_70_top20,hybrid_score_30_70,20,-5.3765527727395614,-1.945782629963268,-3.4307701427762938,0.6500000000000002,20
15,train,hybrid_score_30_70_top20,hybrid_score_30_70,20,12.016287313223243,5.373002977571485,6.643284335651758,0.7000000000000003,20
16,train,hybrid_score_30_70_top20,hybrid_score_30_70,20,4.359588013715518,-1.5970844833882765,5.956672497103795,1.0000000000000004,20
17,train,hybrid_score_30_70_top20,hybrid_score_30_70,20,17.640173454910688,8.62059914061964,9.019574314291047,1.0000000000000004,20
18,train,hybrid_score_30_70_top20,hybrid_score_30_70,20,15.954661738405223,13.312880684614123,2.6417810537910995,0.8500000000000004,20
19,train,hybrid_score_30_70_top20,hybrid_score_30_70,20,9.97333192119379,4.8096274712707405,5.163704449923049,0.7500000000000003,20
20,train,hybrid_score_30_70_top20,hybrid_score_30_70,20,-3.013493865314791,0.0416997801260893,-3.0551936454408803,1.0000000000000004,20
21,train,hybrid_score_30_70_top20,hybrid_score_30_70,20,34.620558964364186,13.191845569003988,21.428713395360198,1.0000000000000004,20
22,valid,hybrid_score_30_70_top20,hybrid_score_30_70,20,10.866688729606134,9.158055960388827,1.7086327692173064,0.7000000000000003,20
23,valid,hybrid_score_30_70_top20,hybrid_score_30_70,20,0.9571389616627692,14.597573182972084,-13.640434221309315,0.7500000000000003,20
24,valid,hybrid_score_30_70_top20,hybrid_score_30_70,20,-2.491942470237209,-9.444570757478221,6.952628287241012,1.0000000000000004,20
25,valid,hybrid_score_30_70_top20,hybrid_score_30_70,20,4.556868744423834,4.7276673056485645,-0.17079856122473025,0.7000000000000003,20
26,test,hybrid_score_30_70_top20,hybrid_score_30_70,20,-12.76100200197823,-8.793030026774517,-3.9679719752037137,0.9500000000000005,20
27,test,hybrid_score_30_70_top20,hybrid_score_30_70,20,-2.3827811868348165,4.427705195647978,-6.810486382482795,0.35000000000000003,20
28,test,hybrid_score_30_70_top20,hybrid_score_30_70,20,6.6535875866257586,8.714858581934497,-2.061270995308738,0.9500000000000005,20
29,test,hybrid_score_30_70_top20,hybrid_score_30_70,20,-6.783215703782257,-0.4145420671977687,-6.368673636584488,1.0000000000000004,20
30,test,hybrid_score_30_70_top20,hybrid_score_30_70,20,-2.726762477694919,-1.2756732225217289,-1.4510892551731902,1.0000000000000004,20
13,train,hybrid_score_70_30_top10,hybrid_score_70_30,10,-18.397679083596984,-7.914060610601374,-10.483618472995609,0.49999999999999994,10
14,train,hybrid_score_70_30_top10,hybrid_score_70_30,10,-12.407968477261702,-1.945782629963268,-10.462185847298434,0.6,10
15,train,hybrid_score_70_30_top10,hybrid_score_70_30,10,11.069645624608176,5.373002977571485,5.6966426470366915,0.6,10
16,train,hybrid_score_70_30_top10,hybrid_score_70_30,10,11.050434522934244,-1.5970844833882765,12.64751900632252,1.0000000000000002,10
17,train,hybrid_score_70_30_top10,hybrid_score_70_30,10,18.724426865405512,8.62059914061964,10.103827724785871,1.0000000000000002,10
18,train,hybrid_score_70_30_top10,hybrid_score_70_30,10,21.078115477175587,13.312880684614123,7.765234792561463,0.8000000000000002,10
19,train,hybrid_score_70_30_top10,hybrid_score_70_30,10,19.549652584393364,4.8096274712707405,14.740025113122623,1.0000000000000002,10
20,train,hybrid_score_70_30_top10,hybrid_score_70_30,10,-5.347739735515264,0.0416997801260893,-5.389439515641353,1.0000000000000002,10
21,train,hybrid_score_70_30_top10,hybrid_score_70_30,10,27.84342007836443,13.191845569003988,14.651574509360444,1.0000000000000002,10
22,valid,hybrid_score_70_30_top10,hybrid_score_70_30,10,8.93972357491525,9.158055960388827,-0.2183323854735768,0.8000000000000002,10
23,valid,hybrid_score_70_30_top10,hybrid_score_70_30,10,1.4092809033434748,14.597573182972084,-13.188292279628609,0.39999999999999997,10
