quarter_idx,split,stock_id,stock_name,future_return_1q,score,portfolio_rank,weight,strategy,score_col,topk
23,valid,002241.SZ,歌尔股份,27.8959810874705,0.985252808988764,22,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
23,valid,002475.SZ,立讯精密,37.7765331839821,0.9845505617977528,23,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
23,valid,002137.SZ,实益达,12.453531598513,0.9838483146067416,24,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
23,valid,002129.SZ,TCL中环,-7.3868677905945,0.9831460674157303,25,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
23,valid,000301.SZ,东方盛虹,-26.4638783269962,0.9824438202247191,26,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
23,valid,000651.SZ,格力电器,-5.77608142493637,0.9817415730337079,27,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
23,valid,600438.SH,通威股份,-10.5451651412654,0.9810393258426966,28,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
23,valid,600346.SH,恒力石化,-8.33998403830806,0.9803370786516854,29,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
23,valid,300278.SZ,华昌达,-15.9412373223202,0.9796348314606742,30,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600319.SH,亚星化学,38.0333951762523,1.0,1,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600071.SH,凤凰光学,-36.0709712822389,0.9992977528089888,2,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600792.SH,云煤能源,0.242718446601931,0.9985955056179775,3,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,002515.SZ,金字火腿,-10.6422018348624,0.9978932584269663,4,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,300092.SZ,科新机电,-21.5102974828375,0.9971910112359551,5,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,000677.SZ,恒天海龙,4.90797546012269,0.9964887640449438,6,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,000410.SZ,沈阳机床,-5.98802395209581,0.9957865168539326,7,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,002478.SZ,常宝股份,4.35779816513762,0.9950842696629213,8,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,000820.SZ,神雾节能,-1.17302052785924,0.9943820224719101,9,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600336.SH,澳柯玛,-15.8485273492286,0.9936797752808989,10,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,000953.SZ,河化股份,32.7102803738318,0.9929775280898876,11,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,300111.SZ,向日葵,6.64556962025318,0.9922752808988764,12,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,000989.SZ,ST九芝,-2.34962406015039,0.9915730337078652,13,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,002248.SZ,华东数控,-21.7842323651452,0.9908707865168539,14,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600601.SH,方正科技,-1.61943319838057,0.9901685393258427,15,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,000995.SZ,皇台酒业,-46.6074313408724,0.9894662921348315,16,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,002231.SZ,奥维通信,2.64900662251655,0.9887640449438202,17,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,000707.SZ,双环科技,53.8987688098495,0.988061797752809,18,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600577.SH,精达股份,-30.3070761014686,0.9873595505617978,19,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,002590.SZ,万安科技,-25.1461988304094,0.9866573033707865,20,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600331.SH,宏达股份,-4.60122699386503,0.9859550561797753,21,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600127.SH,金健米业,11.9952494061758,0.985252808988764,22,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,000823.SZ,超声电子,-19.5906432748538,0.9845505617977528,23,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,300105.SZ,龙源技术,-22.3201174743025,0.9838483146067416,24,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,000691.SZ,亚太实业,18.4322033898305,0.9831460674157303,25,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600987.SH,航民股份,-1.97486535008977,0.9824438202247191,26,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600696.SH,岩石股份,-23.7072619384007,0.9817415730337079,27,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,600610.SH,中毅达,-1.93021529324424,0.9810393258426966,28,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,002520.SZ,日发精机,-38.5948026948989,0.9803370786516854,29,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
24,valid,300032.SZ,金龙机电,-3.28638497652582,0.9796348314606742,30,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,000410.SZ,沈阳机床,1.49253731343282,1.0,1,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,600601.SH,方正科技,-4.48979591836736,0.9992977528089888,2,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,600127.SH,金健米业,-16.2857142857143,0.9985955056179775,3,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,600732.SH,爱旭股份,119.986675549634,0.9978932584269663,4,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,300068.SZ,南都电源,26.2551440329218,0.9971910112359551,5,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,600983.SH,惠而浦,-3.24594257178527,0.9964887640449438,6,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,300032.SZ,金龙机电,-5.43130990415336,0.9957865168539326,7,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,300201.SZ,海伦哲,-39.5770392749245,0.9950842696629213,8,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,002036.SZ,联创电子,3.01810865191146,0.9943820224719101,9,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,000017.SZ,深中华A,31.8452380952381,0.9936797752808989,10,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,600537.SH,亿晶光电,18.7951807228915,0.9929775280898876,11,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,002134.SZ,天津普林,6.984126984127,0.9922752808988764,12,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,600118.SH,中国卫星,-9.11686349300897,0.9915730337078652,13,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,002486.SZ,嘉麟杰,-0.680272108843538,0.9908707865168539,14,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,002547.SZ,春兴精工,7.08860759493672,0.9901685393258427,15,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,002514.SZ,宝馨科技,93.9655172413793,0.9894662921348315,16,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,601877.SH,正泰电器,-7.37768573647424,0.9887640449438202,17,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,002296.SZ,辉煌科技,-6.28415300546448,0.988061797752809,18,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,300278.SZ,华昌达,20.9068010075567,0.9873595505617978,19,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
