quarter_idx,split,stock_id,stock_name,future_return_1q,score,portfolio_rank,weight,strategy,score_col,topk,buffer_rule
15,train,603088.SH,宁波精达,-2.09481808158763,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
15,train,002112.SZ,三变科技,-0.725689404934671,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
15,train,002360.SZ,同德化工,4.45736434108528,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
15,train,600800.SH,渤海化学,-0.180180180180178,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
15,train,300179.SZ,四方达,22.4489795918367,0.990870786516854,14,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
15,train,300019.SZ,硅宝科技,30.4123711340206,0.9901685393258428,15,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
15,train,603988.SH,中电电机,-0.719424460431661,0.9894662921348316,16,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
15,train,000952.SZ,广济药业,4.03930131004366,0.9887640449438202,17,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
15,train,300341.SZ,麦克奥迪,179.962894248609,0.988061797752809,18,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
15,train,600615.SH,丰华股份,21.443736730361,0.9873595505617978,19,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
15,train,000622.SZ,*ST恒立,3.02375809935205,0.9866573033707864,20,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,002175.SZ,东方智造,-2.59067357512954,1.0,1,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,600768.SH,宁波富邦,-19.7138314785374,0.9992977528089888,2,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,600678.SH,四川金顶,-8.73239436619717,0.9985955056179776,3,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,600234.SH,*ST科新,2.78396436525614,0.9978932584269664,4,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,603988.SH,中电电机,-9.52879581151832,0.9971910112359552,5,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,300371.SZ,汇中股份,-10.0,0.9964887640449438,6,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,002420.SZ,毅昌科技,-8.39694656488549,0.9957865168539326,7,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,300286.SZ,安科瑞,-6.64395229982964,0.9950842696629212,8,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,600319.SH,亚星化学,13.8228941684665,0.99438202247191,9,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,600877.SH,电科芯片,20.7547169811321,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,300246.SZ,宝莱特,40.586319218241,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,002107.SZ,沃华医药,30.8913308913309,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
16,train,600802.SH,福建水泥,26.2044653349001,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
