quarter_idx,stock_id,stock_name,promethee_phi_plus,promethee_phi_minus,promethee_net_flow,promethee_rank,preference_function
13,000513.SZ,丽珠集团,0.18493158815876518,0.09182701348453517,0.09310457467423,351.0,linear
13,000518.SZ,四环生物,0.5567663117924279,0.02903198586729827,0.5277343259251296,11.0,linear
13,000519.SZ,中兵红箭,0.04816916186702549,0.14663639023370778,-0.09846722836668229,1005.0,linear
13,000521.SZ,长虹美菱,0.052201653131277614,0.18794968476483148,-0.13574803163355387,1164.0,linear
13,000523.SZ,红棉股份,0.11879701446013471,0.21189346753981306,-0.09309645307967834,981.0,linear
13,000528.SZ,柳工,0.04190378700052819,0.16389958757764017,-0.12199580057711198,1108.0,linear
13,000529.SZ,广弘控股,0.04009195689218932,0.1363941816935083,-0.09630222480131899,999.0,linear
13,000530.SZ,冰山冷热,0.029515100957794718,0.18913122210115188,-0.15961612114335716,1244.0,linear
13,000533.SZ,顺钠股份,0.3410807725281143,0.20010570240342404,0.14097507012469027,233.0,linear
13,000534.SZ,万泽股份,0.22056639833253266,0.06190740316188896,0.1586589951706437,209.0,linear
13,000536.SZ,华映科技,0.33531489131713865,0.23240563880080498,0.10290925251633368,328.0,linear
13,000538.SZ,云南白药,0.1566593902305657,0.18010438022328695,-0.023444989992721266,691.0,linear
13,000541.SZ,佛山照明,0.04573761168781135,0.1339647459099859,-0.08822713422217454,956.0,linear
13,000545.SZ,金浦钛业,0.04030025085898267,0.146416106580688,-0.10611585572170532,1038.0,linear
13,000547.SZ,航天发展,0.09032042785043637,0.10918346591075195,-0.018863038060315584,664.0,linear
13,000550.SZ,江铃汽车,0.04621867191407234,0.16675057733182191,-0.12053190541774958,1099.0,linear
13,000553.SZ,安道麦A,0.10170992164235462,0.15306954852054067,-0.05135962687818604,800.0,linear
13,000559.SZ,万向钱潮,0.0576789957969918,0.1556916124667867,-0.0980126166697949,1004.0,linear
13,000561.SZ,烽火电子,0.18450351230497744,0.0708556899667893,0.11364782233818814,289.0,linear
13,000565.SZ,渝三峡A,0.0646283594973239,0.11370194912271883,-0.04907358962539493,788.0,linear
13,000566.SZ,海南海药,0.18294214735467387,0.08373471226549861,0.09920743508917526,339.0,linear
13,000568.SZ,泸州老窖,0.3942704671387188,0.18555792970744445,0.20871253743127438,152.0,linear
13,000570.SZ,苏常柴A,0.03865840331886153,0.17599152801079135,-0.13733312469192982,1171.0,linear
13,000572.SZ,海马汽车,0.3156444850893106,0.2484202028491213,0.06722428224018928,404.0,linear
