column,quarter_idx,below_low_count,above_high_count,low,high
总市值(证监会算法),2,15,15,2747903907.644139,90735866699.46451
总市值(证监会算法),3,15,15,3074861136.8,89977555406.98233
总市值(证监会算法),4,15,15,3377833192.21,96614696092.6588
总市值(证监会算法),5,15,15,2920287774.012,101411714815.5323
总市值(证监会算法),6,15,15,2401903794.024,108171633601.98854
总市值(证监会算法),7,15,15,2406241216.4,122069034185.63748
总市值(证监会算法),8,15,15,2054627812.5316,123428758736.59201
总市值(证监会算法),9,15,15,1827930514.134,121745669090.13669
总市值(证监会算法),10,15,15,1372632971.292,121146335872.57721
总市值(证监会算法),11,15,15,1304456960.346,107184459481.55923
总市值(证监会算法),12,15,15,1319398100.0,92113654518.55164
总市值(证监会算法),13,15,15,1625174403.216,134287851096.45949
总市值(证监会算法),14,15,15,1487092574.3508,125337577786.84828
总市值(证监会算法),15,15,15,1436164091.412,131178007389.38148
总市值(证监会算法),16,15,15,1467752173.8,153641137475.06256
总市值(证监会算法),17,15,15,1363834950.8355,132076423783.03722
总市值(证监会算法),18,15,15,1261559692.7612,158690395288.15756
总市值(证监会算法),19,15,15,1341974139.36325,210920386932.008
总市值(证监会算法),20,15,15,1301311371.7844,285779798046.24756
总市值(证监会算法),21,15,15,1307021719.0275,247211098777.64774
总市值(证监会算法),22,24,41,1477647852.7272,133727260645.74191
总市值(证监会算法),23,19,44,1477647852.7272,133727260645.74191
总市值(证监会算法),24,9,44,1477647852.7272,133727260645.74191
总市值(证监会算法),25,6,35,1477647852.7272,133727260645.74191
总市值(证监会算法),26,12,37,1477647852.7272,133727260645.74191
总市值(证监会算法),27,16,29,1477647852.7272,133727260645.74191
总市值(证监会算法),28,10,26,1477647852.7272,133727260645.74191
总市值(证监会算法),29,6,32,1477647852.7272,133727260645.74191
总市值(证监会算法),30,6,30,1477647852.7272,133727260645.74191
流通市值,1,15,15,2652126902.24,88062314629.78658
流通市值,2,15,15,2742799810.8,90627328387.933
流通市值,3,15,15,3050442709.8,89952951082.54155
流通市值,4,15,15,3361945628.012,95661068135.23288
流通市值,5,15,15,2920529944.8580003,101376424047.97653
流通市值,6,15,15,2387586007.464,108074531059.07903
流通市值,7,15,15,2387798006.5,122023099914.54832
流通市值,8,15,15,2037219974.751,123358453403.01718
流通市值,9,15,15,1805118822.099,121632413690.6789
流通市值,10,15,15,1372643830.378,119312091802.65956
流通市值,11,15,15,1294253116.7384,105300664336.02159
流通市值,12,15,15,1295185562.72,91685416278.69743
流通市值,13,15,15,1625174403.216,133260324146.79736
流通市值,14,15,15,1473100232.52,125184037637.99985
流通市值,15,15,15,1431304108.0712,130570607878.19992
流通市值,16,15,15,1449025772.6208,151419301521.95532
流通市值,17,15,15,1341928271.3223999,132035192549.71986
流通市值,18,15,15,1239419266.2305999,158373913720.2775
流通市值,19,15,15,1310460048.975,210914362127.0027
流通市值,20,15,15,1301681840.7772,285773823304.83875
流通市值,21,15,15,1307118201.9825,247116829746.9476
流通市值,22,22,41,1466406900.0,133616241101.45206
流通市值,23,19,44,1466406900.0,133616241101.45206
流通市值,24,9,44,1466406900.0,133616241101.45206
流通市值,25,6,35,1466406900.0,133616241101.45206
流通市值,26,14,37,1466406900.0,133616241101.45206
流通市值,27,16,29,1466406900.0,133616241101.45206
流通市值,28,10,26,1466406900.0,133616241101.45206
流通市值,29,5,31,1466406900.0,133616241101.45206
流通市值,30,7,30,1466406900.0,133616241101.45206
市盈率PE(TTM),1,15,15,-542.1483728027342,1269.1915954589824
市盈率PE(TTM),2,15,15,-993.4509252929716,1004.288659667969
市盈率PE(TTM),3,15,15,-1458.372438964843,1282.060705566409
市盈率PE(TTM),4,15,15,-672.2036120605471,1401.406940917967
市盈率PE(TTM),5,15,15,-340.9650054931645,1084.493811035154
市盈率PE(TTM),6,15,15,-363.9641668701173,1154.9581689453155
市盈率PE(TTM),7,15,15,-587.4862695312498,1253.3047875976567
市盈率PE(TTM),8,15,15,-705.3824255371097,906.3079821777344
市盈率PE(TTM),9,15,15,-244.8857614135739,1003.2808129882814
市盈率PE(TTM),10,15,15,-311.20919677734395,628.4525476074214
市盈率PE(TTM),11,15,15,-348.3008129882815,677.1921539306638
市盈率PE(TTM),12,15,15,-246.57329757690408,634.3935430908199
市盈率PE(TTM),13,15,15,-187.31772232055664,744.5802478027343
市盈率PE(TTM),14,15,15,-460.1879016113281,735.8059948730433
市盈率PE(TTM),15,15,15,-387.4641360473631,636.8859832763657
市盈率PE(TTM),16,15,15,-491.64694976806635,429.7199234008789
市盈率PE(TTM),17,15,15,-151.86081436157244,536.566329956052
市盈率PE(TTM),18,15,15,-828.4914062500006,705.0448876953126
市盈率PE(TTM),19,15,15,-671.7922241210941,584.9678833007805
市盈率PE(TTM),20,15,15,-806.5567071533206,1168.8992907714849
市盈率PE(TTM),21,15,15,-702.7749902343751,784.0565429687465
市盈率PE(TTM),22,7,8,-553.7939624023439,928.5690136718641
市盈率PE(TTM),23,17,9,-553.7939624023439,928.5690136718641
市盈率PE(TTM),24,15,7,-553.7939624023439,928.5690136718641
市盈率PE(TTM),25,14,4,-553.7939624023439,928.5690136718641
市盈率PE(TTM),26,17,11,-553.7939624023439,928.5690136718641
市盈率PE(TTM),27,15,9,-553.7939624023439,928.5690136718641
市盈率PE(TTM),28,14,16,-553.7939624023439,928.5690136718641
市盈率PE(TTM),29,12,15,-553.7939624023439,928.5690136718641
市盈率PE(TTM),30,21,10,-553.7939624023439,928.5690136718641
市净率PB(LF),1,15,15,0.9004478555917739,27.277264900207523
市净率PB(LF),2,15,15,0.8836514413356784,29.13212467193601
市净率PB(LF),3,15,15,0.93653523683548,33.4795362854003
市净率PB(LF),4,15,15,1.0096143841743463,38.92028968811026
市净率PB(LF),5,15,15,1.1268533945083639,36.553833084106465
市净率PB(LF),6,15,15,1.0680015611648603,38.03293212890619
市净率PB(LF),7,15,15,1.100240769386293,32.00891529083244
市净率PB(LF),8,15,15,0.9919196498394011,20.529401626586896
市净率PB(LF),9,15,15,0.9088889002799987,20.190532455444277
市净率PB(LF),10,15,15,0.7600103545188904,16.98393638610839
市净率PB(LF),11,15,15,0.6994842332601547,14.145090541839558
市净率PB(LF),12,15,15,0.6063658654689791,12.588295583724953
市净率PB(LF),13,15,15,0.8056404030323027,15.126548404693573
市净率PB(LF),14,15,15,0.6566694796085355,14.652229290008492
市净率PB(LF),15,15,15,0.5653625792264942,16.187351303100584
市净率PB(LF),16,15,15,0.5752030682563779,16.65884977340701
市净率PB(LF),17,15,15,0.4922516655921938,16.265200557708702
市净率PB(LF),18,15,15,0.5850049424171451,19.404815216064428
市净率PB(LF),19,15,15,0.5847941398620606,20.987847900390573
市净率PB(LF),20,15,15,0.5461505562067036,21.800003986358632
市净率PB(LF),21,15,15,0.6440252315998077,23.32135787963864
市净率PB(LF),22,17,24,0.6674188518524171,22.70574729919429
市净率PB(LF),23,18,27,0.6674188518524171,22.70574729919429
市净率PB(LF),24,16,20,0.6674188518524171,22.70574729919429
市净率PB(LF),25,14,13,0.6674188518524171,22.70574729919429
市净率PB(LF),26,16,14,0.6674188518524171,22.70574729919429
市净率PB(LF),27,37,15,0.6674188518524171,22.70574729919429
市净率PB(LF),28,26,15,0.6674188518524171,22.70574729919429
市净率PB(LF),29,19,16,0.6674188518524171,22.70574729919429
市净率PB(LF),30,18,19,0.6674188518524171,22.70574729919429
市销率PS(TTM),1,15,15,0.32264847278595,69.78945983886707
市销率PS(TTM),2,15,15,0.3312821829319001,72.56763946533185
市销率PS(TTM),3,15,15,0.34552299976348916,63.239920196533106
市销率PS(TTM),4,15,15,0.3789905077219006,66.34913360595682
市销率PS(TTM),5,15,15,0.41630967617034903,58.68356681823721
市销率PS(TTM),6,15,15,0.3837233501672743,44.6330737304687
市销率PS(TTM),7,15,15,0.42796050786972056,46.258414916992116
市销率PS(TTM),8,15,15,0.3541234272718429,41.40753410339357
市销率PS(TTM),9,15,15,0.3071697080135345,36.730328102111585
市销率PS(TTM),10,15,15,0.2561313921213149,29.51904773712154
市销率PS(TTM),11,15,15,0.22933349907398262,29.83745071411137
市销率PS(TTM),12,15,15,0.2006185688078404,24.13932821273799
市销率PS(TTM),13,15,15,0.2811998611688612,37.115580062866094
市销率PS(TTM),14,15,15,0.2526689356565479,29.378755149841293
市销率PS(TTM),15,15,15,0.22977457597851716,29.286951274871797
市销率PS(TTM),16,15,15,0.23069388657808304,35.19430568695061
市销率PS(TTM),17,15,15,0.2253384637832644,31.787352924346887
市销率PS(TTM),18,15,15,0.22063284844160078,31.287531051635533
市销率PS(TTM),19,15,15,0.2374922811985018,30.741618347167858
市销率PS(TTM),20,15,15,0.2642431059479716,32.1619452095031
市销率PS(TTM),21,15,15,0.2590637627243996,29.361991653442367
市销率PS(TTM),22,18,13,0.26352926731109627,41.116617126464355
市销率PS(TTM),23,18,9,0.26352926731109627,41.116617126464355
市销率PS(TTM),24,21,8,0.26352926731109627,41.116617126464355
市销率PS(TTM),25,26,7,0.26352926731109627,41.116617126464355
市销率PS(TTM),26,29,6,0.26352926731109627,41.116617126464355
市销率PS(TTM),27,45,2,0.26352926731109627,41.116617126464355
市销率PS(TTM),28,37,5,0.26352926731109627,41.116617126464355
市销率PS(TTM),29,30,4,0.26352926731109627,41.116617126464355
市销率PS(TTM),30,32,3,0.26352926731109627,41.116617126464355
市现率PCF(经营性现金流TTM),1,15,15,-961.4040069580082,1913.8632702636705
市现率PCF(经营性现金流TTM),2,15,15,-1891.5226916503912,1017.7717883300749
市现率PCF(经营性现金流TTM),3,15,15,-1381.7217834472688,1180.853057861331
市现率PCF(经营性现金流TTM),4,15,15,-937.4629321289065,887.362554321289
市现率PCF(经营性现金流TTM),5,15,15,-586.4397790527347,1246.7503942871112
市现率PCF(经营性现金流TTM),6,15,15,-1279.3234375000025,1171.8111779785133
市现率PCF(经营性现金流TTM),7,15,15,-1134.0938183593776,1152.1226464843774
市现率PCF(经营性现金流TTM),8,15,15,-1313.3647033691386,624.1299835205076
市现率PCF(经营性现金流TTM),9,15,15,-1419.9450805664048,708.5381512451168
市现率PCF(经营性现金流TTM),10,15,15,-712.3010504150393,699.4062725830066
市现率PCF(经营性现金流TTM),11,15,15,-486.4786724853519,842.3991949462882
市现率PCF(经营性现金流TTM),12,15,15,-491.711776123047,602.0029513549779
市现率PCF(经营性现金流TTM),13,15,15,-714.7651104736328,803.6749444580053
市现率PCF(经营性现金流TTM),14,15,15,-1002.8611553955068,778.4163861083981
市现率PCF(经营性现金流TTM),15,15,15,-1020.6117608642606,914.014088745116
市现率PCF(经营性现金流TTM),16,15,15,-1201.058505859377,383.1527621459951
市现率PCF(经营性现金流TTM),17,15,15,-673.4473474121097,354.2104980468753
市现率PCF(经营性现金流TTM),18,15,15,-802.0277416992192,911.2633618164025
市现率PCF(经营性现金流TTM),19,15,15,-407.7744995117185,505.06462341308577
市现率PCF(经营性现金流TTM),20,15,15,-609.6602984619143,913.2309399414053
市现率PCF(经营性现金流TTM),21,15,15,-591.3122064208984,653.1614648437496
市现率PCF(经营性现金流TTM),22,11,15,-1014.3235766601549,891.5302081298851
市现率PCF(经营性现金流TTM),23,9,22,-1014.3235766601549,891.5302081298851
市现率PCF(经营性现金流TTM),24,7,6,-1014.3235766601549,891.5302081298851
市现率PCF(经营性现金流TTM),25,5,8,-1014.3235766601549,891.5302081298851
市现率PCF(经营性现金流TTM),26,9,14,-1014.3235766601549,891.5302081298851
市现率PCF(经营性现金流TTM),27,7,15,-1014.3235766601549,891.5302081298851
市现率PCF(经营性现金流TTM),28,9,10,-1014.3235766601549,891.5302081298851
市现率PCF(经营性现金流TTM),29,11,10,-1014.3235766601549,891.5302081298851
市现率PCF(经营性现金流TTM),30,8,11,-1014.3235766601549,891.5302081298851
