experiment_id,split,mean_rankic,mean_top20_return,mean_top30_return
sw_009,test,0.06488464431953903,0.5678948249780739,0.7854233577942659
sw_009,train,-0.03895171926246536,2.4320675151293107,3.1766191207573127
sw_009,valid,0.1371290048473518,17.190767360517228,13.49211143750531
