quarter_idx,split,stock_id,stock_name,future_return_1q,score,portfolio_rank,weight,strategy,score_col,topk
14,train,000820.SZ,神雾节能,-33.7552742616034,0.9992977528089888,2,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,600234.SH,*ST科新,14.1095890410959,0.9985955056179775,3,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,000670.SZ,盈方微,3.94736842105263,0.9978932584269663,4,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,002420.SZ,毅昌科技,5.46623794212218,0.9971910112359551,5,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,300163.SZ,ST先锋,-12.4378109452736,0.9964887640449438,6,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,002134.SZ,天津普林,23.3201581027668,0.9957865168539326,7,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,000707.SZ,双环科技,-1.33333333333333,0.9950842696629213,8,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,002213.SZ,大为股份,19.8412698412698,0.9943820224719101,9,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,000868.SZ,安凯客车,33.5793357933579,0.9936797752808989,10,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,600698.SH,湖南天雁,4.71014492753625,0.9929775280898876,11,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,600847.SH,万里股份,-6.06060606060608,0.9922752808988764,12,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,000533.SZ,顺钠股份,-12.9370629370629,0.9915730337078652,13,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,600796.SH,钱江生化,-8.16696914700545,0.9908707865168539,14,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,002660.SZ,茂硕电源,22.8169014084507,0.9901685393258427,15,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,600860.SH,京城股份,-17.8102189781022,0.9894662921348315,16,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,300069.SZ,金利华电,-16.6032953105196,0.9887640449438202,17,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,600099.SH,林海股份,-9.77542932628799,0.988061797752809,18,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,600281.SH,华阳新材,-3.45572354211663,0.9873595505617978,19,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
14,train,002723.SZ,小崧股份,-18.3333333333333,0.9866573033707865,20,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,600615.SH,丰华股份,21.443736730361,1.0,1,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,600883.SH,博闻科技,12.1879588839941,0.9992977528089888,2,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,600768.SH,宁波富邦,12.0768526989936,0.9985955056179775,3,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,000691.SZ,亚太实业,6.08465608465609,0.9978932584269663,4,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,000622.SZ,*ST恒立,3.02375809935205,0.9971910112359551,5,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,600746.SH,江苏索普,6.18556701030928,0.9964887640449438,6,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,300211.SZ,亿通科技,5.25624178712221,0.9957865168539326,7,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,600817.SH,宇通重工,-0.410958904109582,0.9950842696629213,8,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,000972.SZ,中基健康,36.2204724409449,0.9943820224719101,9,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,300354.SZ,东华测试,-8.3147735708983,0.9936797752808989,10,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,600714.SH,金瑞矿业,-0.513698630137005,0.9929775280898876,11,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,600980.SH,北矿科技,-4.15814587593728,0.9922752808988764,12,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,000017.SZ,深中华A,-7.18685831622178,0.9915730337078652,13,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
