quarter_idx,stock_id,stock_name,promethee_phi_plus,promethee_phi_minus,promethee_net_flow,promethee_rank,preference_function
13,000576.SZ,甘化科工,0.30041714611680387,0.1079939563245853,0.19242318979221856,129.0,linear
13,000581.SZ,威孚高科,0.0794393874432989,0.12792979970383805,-0.048490412260539156,698.0,linear
13,000586.SZ,汇源通信,0.23337323653607664,0.08570037117871816,0.14767286535735846,172.0,linear
13,000589.SZ,贵州轮胎,0.025456944180075932,0.17262330695968967,-0.14716636277961373,1410.0,linear
13,000590.SZ,启迪药业,0.5387938595389627,0.08425742708385107,0.45453643245511166,30.0,linear
13,000595.SZ,宝塔实业,0.16233536931714854,0.11809722738126173,0.04423814193588681,347.0,linear
13,000596.SZ,古井贡酒,0.45821587939188313,0.0917616556424885,0.3664542237493946,58.0,linear
13,000597.SZ,东北制药,0.057572955142564546,0.11800861471897471,-0.060435659576410165,790.0,linear
13,000599.SZ,青岛双星,0.021108485487348762,0.17031016292689885,-0.1492016774395501,1411.0,linear
13,000612.SZ,焦作万方,0.051596600358107446,0.16741829150562013,-0.11582169114751267,1311.0,linear
13,000619.SZ,海螺新材,0.05345620348796513,0.16713258353383487,-0.11367638004586975,1298.0,linear
13,000622.SZ,*ST恒立,0.5798934967026685,0.08377049836015091,0.4961229983425176,21.0,linear
13,000623.SZ,吉林敖东,0.20673633044645107,0.11388171180513976,0.09285461864131131,261.0,linear
13,000625.SZ,长安汽车,0.20074599281876165,0.15586081793789835,0.0448851748808633,345.0,linear
13,000629.SZ,钒钛股份,0.21693548086461303,0.1645531446777825,0.052382336186830525,332.0,linear
13,000630.SZ,铜陵有色,0.16874718471903272,0.16378643060304413,0.0049607541159885915,423.0,linear
13,000633.SZ,合金投资,0.5683999954926955,0.10099191820811784,0.46740807728457767,24.0,linear
13,000635.SZ,英力特,0.029187718927077392,0.15084501902893774,-0.12165730010186035,1347.0,linear
13,000636.SZ,风华高科,0.07226528248002834,0.12007075869151604,-0.0478054762114877,692.0,linear
13,000639.SZ,西王食品,0.04261778929545011,0.12332163836554882,-0.08070384907009871,962.0,linear
13,000650.SZ,仁和药业,0.07932154207305499,0.11645709207121518,-0.0371355499981602,636.0,linear
13,000651.SZ,格力电器,0.26598027742714014,0.14263610601964646,0.12334417140749368,207.0,linear
13,000657.SZ,中钨高新,0.06050190263602876,0.142035253912245,-0.08153335127621625,974.0,linear
13,000659.SZ,珠海中富,0.10578323838440716,0.1094757224454738,-0.0036924840610666337,463.0,linear
13,000661.SZ,长春高新,0.6293577656499451,0.084337358796754,0.5450204068531911,13.0,linear
13,000663.SZ,永安林业,0.10486950323049549,0.16546043639186844,-0.060590933161372956,795.0,linear
13,000670.SZ,盈方微,0.6399435355766843,0.10799904215001614,0.5319444934266682,15.0,linear
13,000672.SZ,上峰水泥,0.07129007722283684,0.18188759653746883,-0.11059751931463199,1274.0,linear
13,000677.SZ,恒天海龙,0.22776937256015517,0.09509765476480277,0.13267171779535242,196.0,linear
13,000678.SZ,襄阳轴承,0.044758635319691084,0.13039624019733273,-0.08563760487764165,1029.0,linear
13,000680.SZ,山推股份,0.03770686462795341,0.15058918443329553,-0.11288231980534211,1294.0,linear
13,000683.SZ,远兴能源,0.049176348317763775,0.14550298274383933,-0.09632663442607556,1157.0,linear
13,000691.SZ,亚太实业,0.5378225357322014,0.136246612714498,0.4015759230177034,40.0,linear
13,000695.SZ,滨海能源,0.09612493257631993,0.14043792962568236,-0.044312997049362424,670.0,linear
13,000698.SZ,沈阳化工,0.06508756557046505,0.18415680339033558,-0.11906923781987053,1331.0,linear
13,000700.SZ,模塑科技,0.03669407187435787,0.15537029135640343,-0.11867621948204556,1328.0,linear
13,000702.SZ,正虹科技,0.08998717973260215,0.14616363421659315,-0.056176454483991,752.0,linear
13,000703.SZ,恒逸石化,0.25700224216170764,0.1584344077416701,0.09856783442003753,249.0,linear
13,000707.SZ,双环科技,0.13055234818891093,0.24153927695301936,-0.11098692876410843,1280.0,linear
13,000708.SZ,中信特钢,0.07132905218047471,0.16889520519553028,-0.09756615301505557,1173.0,linear
13,000709.SZ,河钢股份,0.18162117688967752,0.16518423281752792,0.0164369440721496,391.0,linear
13,000716.SZ,黑芝麻,0.04492691948145265,0.14207842094895357,-0.09715150146750091,1166.0,linear
13,000717.SZ,中南股份,0.08388099301172723,0.2096728420838716,-0.12579184907214436,1369.0,linear
13,000723.SZ,美锦能源,0.2745908431771098,0.12444823113445182,0.150142612042658,167.0,linear
13,000725.SZ,京东方A,0.22680184677896034,0.1439849085713517,0.08281693820760863,280.0,linear
13,000726.SZ,鲁泰A,0.034192920742045475,0.13404013420069427,-0.0998472134586488,1193.0,linear
13,000727.SZ,冠捷科技,0.05144607246016313,0.18739548712995308,-0.13594941466978994,1397.0,linear
13,000729.SZ,燕京啤酒,0.09051658636916136,0.11422087149571412,-0.02370428512655276,564.0,linear
13,000731.SZ,四川美丰,0.029863012556468952,0.13710309541633006,-0.10724008285986111,1253.0,linear
13,000733.SZ,振华科技,0.03116733902568124,0.12999036864312227,-0.09882302961744104,1184.0,linear
13,000737.SZ,北方铜业,0.1274890482778812,0.1822975172923301,-0.054808469014448885,742.0,linear
13,000738.SZ,航发控制,0.17129754083907456,0.08441375645828807,0.08688378438078649,272.0,linear
13,000739.SZ,普洛药业,0.10293829359303655,0.10283837194886143,9.992164417511884e-05,442.0,linear
13,000751.SZ,锌业股份,0.07755211149559452,0.16010164972971,-0.08254953823411548,988.0,linear
13,000756.SZ,新华制药,0.06122822551627186,0.13678599943141798,-0.07555777391514612,915.0,linear
13,000761.SZ,本钢板材,0.059386055346916176,0.17831877444128635,-0.11893271909437017,1329.0,linear
13,000766.SZ,通化金马,0.08987560428287798,0.0986665829451907,-0.008790978662312723,486.0,linear
13,000768.SZ,中航西飞,0.2300293600222074,0.13191818769655536,0.09811117232565203,252.0,linear
13,000777.SZ,中核科技,0.0796071477279297,0.09582078986585672,-0.016213642137927017,518.0,linear
13,000778.SZ,新兴铸管,0.08780079085723347,0.1506058029059958,-0.06280501204876232,808.0,linear
13,000782.SZ,恒申新材,0.06835401891528863,0.16270095845878724,-0.09434693954349861,1142.0,linear
13,000786.SZ,北新建材,0.19185685161326615,0.10943610238566907,0.08242074922759708,281.0,linear
13,000788.SZ,北大医药,0.09704027024995955,0.10570823790364797,-0.008667967653688421,485.0,linear
13,000789.SZ,万年青,0.06969338883735005,0.1665487345391107,-0.09685534570176066,1163.0,linear
13,000790.SZ,华神科技,0.11188272179598935,0.09375227250054594,0.018130449295443413,388.0,linear
13,000792.SZ,盐湖股份,0.12492745395848487,0.1607016172931678,-0.03577416333468292,629.0,linear
13,000795.SZ,英洛华,0.047282475235244974,0.10845959341276913,-0.06117711817752416,799.0,linear
13,000799.SZ,酒鬼酒,0.19378537686013098,0.07968898510440148,0.1140963917557295,224.0,linear
13,000800.SZ,一汽解放,0.09055150853298843,0.13953477934808048,-0.048983270815092045,701.0,linear
13,000801.SZ,四川九洲,0.04022057251664471,0.11543261115049505,-0.07521203863385034,913.0,linear
13,000807.SZ,云铝股份,0.07346151814247148,0.1555795419558121,-0.08211802381334063,978.0,linear
13,000810.SZ,创维数字,0.07908388605417177,0.11720468794666532,-0.03812080189249355,642.0,linear
13,000811.SZ,冰轮环境,0.03557226484745268,0.1287352977883977,-0.09316303294094502,1129.0,linear
13,000812.SZ,陕西金叶,0.053621027688728944,0.1070891005873034,-0.05346807289857446,733.0,linear
13,000813.SZ,德展健康,0.46299321482408223,0.07787231483422355,0.38512089998985866,51.0,linear
13,000815.SZ,美利云,0.09336130370785078,0.11980755956453869,-0.026446255856687903,580.0,linear
13,000816.SZ,智慧农业,0.02135373752185555,0.16268152826265894,-0.1413277907408034,1402.0,linear
13,000818.SZ,航锦科技,0.0603067026889083,0.12451339869019167,-0.06420669600128337,820.0,linear
13,000819.SZ,岳阳兴长,0.09692163859842677,0.1388587284193635,-0.04193708982093673,655.0,linear
13,000820.SZ,神雾节能,0.385363318801077,0.11488049996178584,0.27048281883929115,92.0,linear
13,000821.SZ,京山轻机,0.024135073800328168,0.12591330072625306,-0.10177822692592489,1206.0,linear
13,000822.SZ,山东海化,0.06106366885295141,0.1523201482538195,-0.09125647940086809,1097.0,linear
13,000823.SZ,超声电子,0.04811878884517069,0.14041048088381633,-0.09229169203864564,1109.0,linear
13,000825.SZ,太钢不锈,0.15812189049294398,0.16302022797417481,-0.0048983374812308356,472.0,linear
13,000830.SZ,鲁西化工,0.09117830496357847,0.15674034089936834,-0.06556203593578987,824.0,linear
13,000831.SZ,中国稀土,0.49730670476615646,0.074714582963229,0.4225921218029275,38.0,linear
13,000836.SZ,ST富通(退市),0.06879429565089798,0.11391339018819116,-0.04511909453729318,676.0,linear
13,000837.SZ,秦川机床,0.0488702202479274,0.15782144453750296,-0.10895122428957557,1261.0,linear
13,000848.SZ,承德露露,0.12108741911221238,0.10062465120522811,0.020462767906984272,382.0,linear
13,000850.SZ,华茂股份,0.017564363834629605,0.16060525726442343,-0.14304089342979381,1406.0,linear
13,000852.SZ,石化机械,0.046298334176231484,0.12861963740223192,-0.08232130322600044,984.0,linear
13,000856.SZ,冀东装备,0.18651665057426975,0.12909097098463002,0.05742567958963973,322.0,linear
13,000858.SZ,五粮液,0.5343762895376263,0.0950236259052174,0.4393526636324089,33.0,linear
13,000859.SZ,国风新材,0.04387519415829397,0.11516424355750542,-0.07128904939921145,867.0,linear
13,000860.SZ,顺鑫农业,0.24308549588999587,0.09238755581924715,0.15069794007074871,164.0,linear
13,000868.SZ,安凯客车,0.09894827040249819,0.1685848083560982,-0.06963653795360002,849.0,linear
13,000869.SZ,张裕A,0.12121905756425795,0.09358629509031614,0.027632762473941808,374.0,linear
13,000876.SZ,新希望,0.2686328694272968,0.1417660892555195,0.1268667801717773,203.0,linear
13,000877.SZ,天山股份,0.04407828974600717,0.14281498163560297,-0.0987366918895958,1181.0,linear
13,000878.SZ,云南铜业,0.10486360160815907,0.1531654058957146,-0.048301804287555525,697.0,linear
13,000880.SZ,潍柴重机,0.02670869079965678,0.14828228830375745,-0.12157359750410067,1346.0,linear
13,000881.SZ,中广核技,0.026055530308186425,0.1312336283237945,-0.10517809801560808,1231.0,linear
13,000887.SZ,中鼎股份,0.05847484204710596,0.12444546200518489,-0.06597061995807893,828.0,linear
13,000890.SZ,法尔胜,0.0745122555186494,0.17751972434711075,-0.10300746882846135,1217.0,linear
13,000893.SZ,亚钾国际,0.14208101473971155,0.11701060737165539,0.025070407368056158,375.0,linear
13,000895.SZ,双汇发展,0.36164179318420153,0.16600780663494863,0.1956339865492529,126.0,linear
13,000898.SZ,鞍钢股份,0.21054549590731045,0.1676413189923741,0.04290417691493634,352.0,linear
13,000901.SZ,航天科技,0.04937301868273214,0.11935323708250184,-0.0699802183997697,853.0,linear
13,000902.SZ,新洋丰,0.07853024585653337,0.12765382991942112,-0.04912358406288775,704.0,linear
13,000903.SZ,云内动力,0.016239404169136763,0.1707724336277624,-0.15453302945862563,1416.0,linear
13,000908.SZ,*ST景峰,0.06584259257240216,0.11340662316959417,-0.04756403059719201,689.0,linear
13,000910.SZ,大亚圣象,0.07834158653481643,0.1350822945245563,-0.056740707989739875,759.0,linear
13,000911.SZ,广农糖业,0.01793233037485621,0.19315902159383533,-0.17522669121897913,1423.0,linear
13,000912.SZ,泸天化,0.035248921881810474,0.11029657088919932,-0.07504764900738885,912.0,linear
13,000913.SZ,钱江摩托,0.03629130331935538,0.12598984763078255,-0.08969854431142718,1078.0,linear
13,000915.SZ,华特达因,0.07666642754291361,0.10397598670310673,-0.02730955916019312,583.0,linear
13,000919.SZ,金陵药业,0.027312493834772047,0.14527510733575685,-0.1179626135009848,1321.0,linear
13,000920.SZ,沃顿科技,0.06122949050457355,0.10493653270656732,-0.04370704220199377,667.0,linear
13,000921.SZ,海信家电,0.08042212488527588,0.15537946479338166,-0.07495733990810578,909.0,linear
13,000922.SZ,佳电股份,0.04955210121214838,0.12233820783137862,-0.07278610661923024,882.0,linear
13,000925.SZ,众合科技,0.03554724317274803,0.12989319355889203,-0.094345950386144,1141.0,linear
13,000929.SZ,兰州黄河,0.05030854489627338,0.1255656232434089,-0.07525707834713552,914.0,linear
13,000930.SZ,中粮科技,0.10310665305591567,0.11858210951854144,-0.01547545646262577,515.0,linear
13,000931.SZ,中关村,0.09216160197198373,0.08898375392558552,0.0031778480463982017,429.0,linear
13,000932.SZ,华菱钢铁,0.12791674015663174,0.21280082464504957,-0.08488408448841783,1018.0,linear
13,000933.SZ,神火股份,0.01861880704107912,0.16832634204486496,-0.14970753500378584,1412.0,linear
13,000935.SZ,四川双马,0.16825235846281536,0.11381219519138601,0.05444016327142935,328.0,linear
13,000936.SZ,华西股份,0.02336532597150036,0.1480898539760674,-0.12472452800456703,1364.0,linear
13,000938.SZ,紫光股份,0.26565233394540233,0.1182553366060138,0.14739699733938855,173.0,linear
13,000949.SZ,新乡化纤,0.024620581418921587,0.1576028595494463,-0.1329822781305247,1393.0,linear
13,000951.SZ,中国重汽,0.07633043210557451,0.16916252180803018,-0.09283208970245567,1123.0,linear
13,000952.SZ,广济药业,0.06609086580228099,0.11966630286377875,-0.053575437061497755,734.0,linear
13,000953.SZ,河化股份,0.08197856656715852,0.16676123063889062,-0.0847826640717321,1013.0,linear
13,000955.SZ,欣龙控股,0.1166003794046811,0.10837035362131692,0.008230025783364181,416.0,linear
13,000957.SZ,中通客车,0.024400096478730898,0.15472299742187265,-0.13032290094314175,1382.0,linear
13,000959.SZ,首钢股份,0.0828372798016409,0.17260387862930326,-0.08976659882766236,1080.0,linear
13,000960.SZ,锡业股份,0.10948358226135155,0.15297544257791706,-0.04349186031656552,666.0,linear
13,000962.SZ,东方钽业,0.02993166559397582,0.11790567525047167,-0.08797400965649585,1056.0,linear
13,000969.SZ,安泰科技,0.030213074715214186,0.13879689269848702,-0.10858381798327284,1258.0,linear
13,000970.SZ,中科三环,0.03047470927355208,0.11075871719354691,-0.08028400791999482,956.0,linear
13,000972.SZ,中基健康,0.13834320076404985,0.15242714105541794,-0.014083940291368086,507.0,linear
13,000973.SZ,佛塑科技,0.022037850767524743,0.142584649770356,-0.12054679900283127,1342.0,linear
13,000977.SZ,浪潮信息,0.22486718832911867,0.13667082115531978,0.08819636717379889,268.0,linear
13,000980.SZ,众泰汽车,0.034172508396125525,0.1768933723815873,-0.1427208639854618,1405.0,linear
13,000981.SZ,山子高科,0.08141445197064157,0.14920725017327377,-0.0677927982026322,841.0,linear
13,000982.SZ,中银绒业(退市),0.02407232307506555,0.19538117595547866,-0.17130885288041311,1420.0,linear
13,000985.SZ,大庆华科,0.09452051196764483,0.14657898379596396,-0.05205847182831913,719.0,linear
13,000988.SZ,华工科技,0.0559928398041679,0.09829310397836842,-0.04230026417420052,657.0,linear
13,000989.SZ,ST九芝,0.07364083285940087,0.09405260890219999,-0.020411776042799118,547.0,linear
13,000990.SZ,诚志股份,0.23114087841951042,0.10781811175979192,0.1233227666597185,208.0,linear
13,000995.SZ,皇台酒业,0.45235604980266014,0.12652068457194932,0.3258353652307108,67.0,linear
13,000999.SZ,华润三九,0.18116119931694843,0.1085187606934993,0.07264243862344913,300.0,linear
13,001696.SZ,宗申动力,0.026667565450062145,0.13655518148019694,-0.10988761603013479,1268.0,linear
13,002001.SZ,新和成,0.2493089118506142,0.11616315203674588,0.13314575981386834,194.0,linear
13,002003.SZ,伟星股份,0.06853867734935871,0.11586605189932087,-0.04732737454996215,685.0,linear
13,002004.SZ,华邦健康,0.05189684559420761,0.1414940643049442,-0.0895972187107366,1076.0,linear
13,002006.SZ,精工科技,0.04377258787414219,0.11762538212667932,-0.07385279425253713,896.0,linear
13,002007.SZ,华兰生物,0.6822220437303956,0.0903693469770581,0.5918526967533375,9.0,linear
13,002008.SZ,大族激光,0.3104707397767251,0.09091076376206629,0.21955997601465882,119.0,linear
13,002009.SZ,天奇股份,0.02520919651101173,0.13962012540697563,-0.11441092889596391,1301.0,linear
13,002011.SZ,盾安环境,0.12008265423684746,0.14336202272386733,-0.023279368487019877,562.0,linear
13,002012.SZ,凯恩股份,0.03239324493205477,0.12424120762627647,-0.0918479626942217,1101.0,linear
13,002014.SZ,永新股份,0.05172590947796327,0.13538759381318513,-0.08366168433522186,998.0,linear
13,002017.SZ,东信和平,0.17941723029099943,0.0778242826708911,0.10159294762010833,243.0,linear
13,002019.SZ,亿帆医药,0.07682008460812126,0.09782641374230823,-0.02100632913418697,551.0,linear
13,002020.SZ,京新药业,0.06598771640071212,0.10294788785902605,-0.03696017145831393,635.0,linear
13,002022.SZ,科华生物,0.06082140750002261,0.09816394557153502,-0.03734253807151241,638.0,linear
13,002023.SZ,海特高新,0.4377593841155118,0.11298655764068904,0.32477282647482275,68.0,linear
13,002025.SZ,航天电器,0.10389867871101288,0.08474598306219625,0.019152695648816637,384.0,linear
13,002026.SZ,山东威达,0.027775594955805553,0.1406238314730086,-0.11284823651720305,1293.0,linear
13,002028.SZ,思源电气,0.046464877744520086,0.10945049433050978,-0.0629856165859897,812.0,linear
13,002029.SZ,七匹狼,0.04780349942006002,0.13827453665178663,-0.09047103723172661,1089.0,linear
13,002030.SZ,达安基因,0.22994847096800164,0.0978180449133779,0.13213042605462375,197.0,linear
13,002031.SZ,巨轮智能,0.05611475999709983,0.1378845789340061,-0.08176981893690627,976.0,linear
13,002032.SZ,苏泊尔,0.41706092571701947,0.11840113395521416,0.2986597917618053,79.0,linear
13,002035.SZ,华帝股份,0.13959559249655656,0.1303391448473858,0.009256447649170774,412.0,linear
13,002036.SZ,联创电子,0.043064193533229156,0.12790755661867118,-0.08484336308544202,1015.0,linear
13,002037.SZ,保利联合,0.032570365677691566,0.14569403621001276,-0.1131236705323212,1295.0,linear
13,002038.SZ,双鹭药业,0.310480368412715,0.07839781155614117,0.2320825568565738,108.0,linear
13,002042.SZ,华孚时尚,0.04412427684517424,0.14864920377243648,-0.10452492692726224,1226.0,linear
13,002043.SZ,兔宝宝,0.08389694711613127,0.15360950353070044,-0.06971255641456917,850.0,linear
13,002045.SZ,国光电器,0.07530153745818265,0.15773241246720013,-0.08243087500901748,985.0,linear
13,002046.SZ,国机精工,0.030071278175558516,0.1252645384232008,-0.09519326024764227,1147.0,linear
13,002048.SZ,宁波华翔,0.05017166140597252,0.1558793732167491,-0.1057077118107766,1238.0,linear
13,002049.SZ,紫光国微,0.5124956240975244,0.06585478628157208,0.44664083781595226,31.0,linear
13,002050.SZ,三花智控,0.2051893173609147,0.0990227557436074,0.1061665616173073,235.0,linear
13,002053.SZ,云南能投,0.0918510060110116,0.11022460891520638,-0.01837360290419479,537.0,linear
13,002054.SZ,德美化工,0.03719966698394284,0.12996163698125413,-0.09276196999731129,1121.0,linear
13,002055.SZ,得润电子,0.032202109693561735,0.13947683920925122,-0.10727472951568948,1254.0,linear
13,002056.SZ,横店东磁,0.05504683853665576,0.12169094588823466,-0.0666441073515789,832.0,linear
13,002057.SZ,中钢天源,0.039706380465745976,0.11830737818951895,-0.07860099772377296,940.0,linear
13,002058.SZ,威尔泰,0.548436092015256,0.069539926975989,0.478896165039267,23.0,linear
13,002064.SZ,华峰化学,0.03574400366958186,0.12294034434595238,-0.08719634067637053,1049.0,linear
13,002066.SZ,瑞泰科技,0.09354365508174382,0.1411185129765515,-0.047574857894807684,690.0,linear
13,002067.SZ,景兴纸业,0.04323673158896233,0.16310871146352124,-0.11987197987455891,1333.0,linear
13,002068.SZ,黑猫股份,0.04757766897342023,0.1602098876786852,-0.11263221870526496,1290.0,linear
13,002073.SZ,软控股份,0.040155135152146595,0.14001088170588033,-0.09985574655373373,1194.0,linear
13,002074.SZ,国轩高科,0.1055982245140843,0.10440340079666106,0.0011948237174232296,438.0,linear
13,002075.SZ,沙钢股份,0.16738421981667528,0.13919994247537323,0.02818427734130205,373.0,linear
13,002076.SZ,星光股份,0.22579510809293052,0.10798566705291894,0.11780944104001158,217.0,linear
13,002077.SZ,大港股份,0.07223817429001583,0.18827127136313448,-0.11603309707311865,1314.0,linear
13,002078.SZ,太阳纸业,0.07202222776316894,0.15445672137567296,-0.08243449361250402,986.0,linear
13,002079.SZ,苏州固锝,0.05814754057623078,0.11000974977668103,-0.051862209200450246,717.0,linear
13,002080.SZ,中材科技,0.061676034827839434,0.12219080235434647,-0.060514767526507036,793.0,linear
13,002082.SZ,万邦德,0.07722348962959147,0.18193484824686856,-0.1047113586172771,1227.0,linear
13,002083.SZ,孚日股份,0.024924729966641492,0.14715870787594726,-0.12223397790930576,1352.0,linear
13,002084.SZ,海鸥住工,0.048177157982343,0.14071784615443825,-0.09254068817209525,1117.0,linear
13,002085.SZ,万丰奥威,0.08224685222632869,0.1206239417697465,-0.038377089543417814,645.0,linear
13,002088.SZ,鲁阳节能,0.059066488210189054,0.12077697354900863,-0.06171048533881957,801.0,linear
13,002090.SZ,金智科技,0.05278138275738574,0.11075395850867571,-0.05797257575128997,771.0,linear
13,002092.SZ,ST中泰,0.1083269239652847,0.16940461756768638,-0.06107769360240167,797.0,linear
13,002094.SZ,青岛金王,0.06207744716299958,0.141316018250315,-0.07923857108731543,948.0,linear
13,002096.SZ,易普力,0.03891193747001849,0.13993795810841558,-0.1010260206383971,1201.0,linear
13,002097.SZ,山河智能,0.028840545106655735,0.13468123113972677,-0.10584068603307104,1240.0,linear
