quarter_idx,split,stock_id,stock_name,future_return_1q,stagewise_pred,stagewise_rank,stagewise_rank_pct,selected_feature_count,selected_features,promethee_phi_plus,promethee_phi_minus,promethee_net_flow,promethee_rank,preference_function,pure_stagewise_score,pure_promethee_score,hybrid_score_70_30,hybrid_score_50_50,hybrid_score_30_70
13,train,000157.SZ,中联重科,34.1517857142857,-8.079717053075559,1378.0,0.033005617977528,12,composite_净资产收益率_TTM_x_bm;composite_流通市值_x_itgr;composite_市净率PB_LF_x_ntis;composite_销售毛利率_TTM_x_dp;composite_净资产收益率_TTM_x_itgr;composite_总市值_证监会算法_x_ntis;composite_流通市值_x_bm;composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis;composite_市销率PS_TTM_x_infl;composite_总资产周转率_TTM_x_infl;composite_市销率PS_TTM_x_m2gr;composite_总资产周转率_TTM_x_ntis,0.1331920753243821,0.1504272288261458,-0.0172351535017636,524.0,linear,0.03300561797752809,0.6327247191011236,0.4262640449438202,0.2612359550561798,0.1404494382022472
13,train,000301.SZ,东方盛虹,-6.87479682310156,-4.966123298683874,1238.0,0.1313202247191011,12,composite_净资产收益率_TTM_x_bm;composite_流通市值_x_itgr;composite_市净率PB_LF_x_ntis;composite_销售毛利率_TTM_x_dp;composite_净资产收益率_TTM_x_itgr;composite_总市值_证监会算法_x_ntis;composite_流通市值_x_bm;composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis;composite_市销率PS_TTM_x_infl;composite_总资产周转率_TTM_x_infl;composite_市销率PS_TTM_x_m2gr;composite_总资产周转率_TTM_x_ntis,0.1463168895274862,0.1268253077472507,0.0194915817802355,383.0,linear,0.13132022471910113,0.7317415730337079,0.555126404494382,0.398876404494382,0.261938202247191
13,train,000333.SZ,美的集团,9.24201229041095,-7.629297431504297,1361.0,0.0449438202247191,12,composite_净资产收益率_TTM_x_bm;composite_流通市值_x_itgr;composite_市净率PB_LF_x_ntis;composite_销售毛利率_TTM_x_dp;composite_净资产收益率_TTM_x_itgr;composite_总市值_证监会算法_x_ntis;composite_流通市值_x_bm;composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis;composite_市销率PS_TTM_x_infl;composite_总资产周转率_TTM_x_infl;composite_市销率PS_TTM_x_m2gr;composite_总资产周转率_TTM_x_ntis,0.2871325711696763,0.1352543609579535,0.1518782102117227,161.0,linear,0.0449438202247191,0.8876404494382022,0.675561797752809,0.45786516853932585,0.24508426966292135
13,train,000338.SZ,潍柴动力,3.71308016877638,-10.649194966966869,1413.0,0.0084269662921348,12,composite_净资产收益率_TTM_x_bm;composite_流通市值_x_itgr;composite_市净率PB_LF_x_ntis;composite_销售毛利率_TTM_x_dp;composite_净资产收益率_TTM_x_itgr;composite_总市值_证监会算法_x_ntis;composite_流通市值_x_bm;composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis;composite_市销率PS_TTM_x_infl;composite_总资产周转率_TTM_x_infl;composite_市销率PS_TTM_x_m2gr;composite_总资产周转率_TTM_x_ntis,0.2387503000266122,0.1568661215004039,0.0818841785262082,283.0,linear,0.008426966292134831,0.8019662921348315,0.5702247191011236,0.36622191011235955,0.17907303370786518
13,train,000400.SZ,许继电气,-14.0581618698992,-2.938929795706559,1074.0,0.2464887640449438,12,composite_净资产收益率_TTM_x_bm;composite_流通市值_x_itgr;composite_市净率PB_LF_x_ntis;composite_销售毛利率_TTM_x_dp;composite_净资产收益率_TTM_x_itgr;composite_总市值_证监会算法_x_ntis;composite_流通市值_x_bm;composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis;composite_市销率PS_TTM_x_infl;composite_总资产周转率_TTM_x_infl;composite_市销率PS_TTM_x_m2gr;composite_总资产周转率_TTM_x_ntis,0.026295402868491,0.1369920494327829,-0.1106966465642919,1276.0,linear,0.24648876404494383,0.10463483146067416,0.0877808988764045,0.0976123595505618,0.13342696629213482
13,train,000401.SZ,冀东水泥,2.59023823116209,-9.0315851499653,1397.0,0.0196629213483146,12,composite_净资产收益率_TTM_x_bm;composite_流通市值_x_itgr;composite_市净率PB_LF_x_ntis;composite_销售毛利率_TTM_x_dp;composite_净资产收益率_TTM_x_itgr;composite_总市值_证监会算法_x_ntis;composite_流通市值_x_bm;composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis;composite_市销率PS_TTM_x_infl;composite_总资产周转率_TTM_x_infl;composite_市销率PS_TTM_x_m2gr;composite_总资产周转率_TTM_x_ntis,0.1085020011490581,0.1358729234616842,-0.027370922312626,584.0,linear,0.019662921348314606,0.5905898876404494,0.3904494382022472,0.22787921348314608,0.12008426966292135
13,train,000403.SZ,派林生物,-6.64335664335665,3.32191491008292,386.0,0.7296348314606742,12,composite_净资产收益率_TTM_x_bm;composite_流通市值_x_itgr;composite_市净率PB_LF_x_ntis;composite_销售毛利率_TTM_x_dp;composite_净资产收益率_TTM_x_itgr;composite_总市值_证监会算法_x_ntis;composite_流通市值_x_bm;composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis;composite_市销率PS_TTM_x_infl;composite_总资产周转率_TTM_x_infl;composite_市销率PS_TTM_x_m2gr;composite_总资产周转率_TTM_x_ntis,0.4120451472534154,0.0664813111463089,0.3455638361071065,61.0,linear,0.7296348314606742,0.9578651685393258,0.9438202247191011,0.9129213483146067,0.8644662921348315
13,train,000404.SZ,长虹华意,-11.2821781745304,-2.0063734588916238,993.0,0.3033707865168539,12,composite_净资产收益率_TTM_x_bm;composite_流通市值_x_itgr;composite_市净率PB_LF_x_ntis;composite_销售毛利率_TTM_x_dp;composite_净资产收益率_TTM_x_itgr;composite_总市值_证监会算法_x_ntis;composite_流通市值_x_bm;composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis;composite_市销率PS_TTM_x_infl;composite_总资产周转率_TTM_x_infl;composite_市销率PS_TTM_x_m2gr;composite_总资产周转率_TTM_x_ntis,0.041107582201123,0.172420670891348,-0.131313088690225,1389.0,linear,0.30337078651685395,0.025280898876404494,0.046348314606741575,0.09199438202247191,0.1502808988764045
13,train,000408.SZ,藏格矿业,-31.2551953449709,-0.9942066001261716,886.0,0.3785112359550562,12,composite_净资产收益率_TTM_x_bm;composite_流通市值_x_itgr;composite_市净率PB_LF_x_ntis;composite_销售毛利率_TTM_x_dp;composite_净资产收益率_TTM_x_itgr;composite_总市值_证监会算法_x_ntis;composite_流通市值_x_bm;composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis;composite_市销率PS_TTM_x_infl;composite_总资产周转率_TTM_x_infl;composite_市销率PS_TTM_x_m2gr;composite_总资产周转率_TTM_x_ntis,0.2914936795966101,0.095138965179346,0.1963547144172641,125.0,linear,0.3785112359550562,0.9129213483146067,0.8223314606741573,0.704002808988764,0.5621488764044944
13,train,000410.SZ,沈阳机床,-13.3917396745932,-2.4649867407135675,1041.0,0.2696629213483146,12,composite_净资产收益率_TTM_x_bm;composite_流通市值_x_itgr;composite_市净率PB_LF_x_ntis;composite_销售毛利率_TTM_x_dp;composite_净资产收益率_TTM_x_itgr;composite_总市值_证监会算法_x_ntis;composite_流通市值_x_bm;composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis;composite_市销率PS_TTM_x_infl;composite_总资产周转率_TTM_x_infl;composite_市销率PS_TTM_x_m2gr;composite_总资产周转率_TTM_x_ntis,0.1360837764805789,0.1458876599126688,-0.0098038834320898,490.0,linear,0.2696629213483146,0.6566011235955056,0.5442415730337079,0.4515449438202247,0.3518258426966292
